ID	frame	x(m)	y(m)	t(s)	speed(m/s)	headway(s)	density(1/m)
15.0	1918.0	4.306562634704679	0.11040240638326826	1.73	0.20140346335713266	0.6337246515321384	1.6565132853473863
17.0	1918.0	4.940287286236817	0.0215712765239775	1.67	0.16567606996384265	0.5736305913692679	1.9673703581731954
19.0	1918.0	5.513917877606085	0.11571148860735425	1.57	0.18452909412387752	0.44295481751993737	2.1923822840513028
20.0	1918.0	5.956872695126022	0.11969350072265383	1.82	0.18505155152757524	0.46929484557449364	1.8073581340473786
18.0	1918.0	6.426167540700516	0.07167789136063485	1.68	0.3033214680580909	0.63729269915369	1.6448851824466282
16.0	1918.0	7.063460239854206	0.12055643561565144	1.84	0.12624445292737763	0.5785976385689517	1.47590840916238
14.0	1918.0	7.642057878423158	0.041420000000000456	1.625	0.25824999999999987	0.7765000000000004	1.2808771446686693
12.0	1918.0	8.418557878423158	-0.07430000000000003	1.83	0.2966000000000024	0.7849299999999992	1.2992420911814961
10.0	1918.0	9.203487878423157	0.17494000000000032	1.7	0.3027500000000005	0.7544289951979266	1.2592971284122014
8.0	1918.0	9.957916873621084	0.01673979234912415	1.68	0.48398200105185474	0.8337585380506578	1.155908114599688
6.0	1918.0	10.791675411671742	0.05854876059332925	1.64	0.5106167590224597	0.8964827975183347	1.1604094868331116
4.0	1918.0	11.688158209190076	-0.13925332077677544	1.58	0.41257291280546227	0.8270467174447198	1.1083373369200853
2.0	1918.0	12.515204926634796	-0.19911712524373626	1.56	0.6143731630509919	0.9774580424127084	1.0376228551491422
1.0	1918.0	13.492662969047505	-0.14324461414568024	1.63	0.5937944390643768	0.9500245588764962	1.0856071645719416
3.0	1918.0	14.442687527924	-0.14663268477061786	1.75	0.5232090059069705	0.892262472076	1.0323046996063443
5.0	1919.0	0.3856200000000001	-0.12105999999999995	1.86	0.46684999999999977	1.04752	1.0522162304353546
7.0	1919.0	1.43314	-0.08826999999999985	1.77	0.5192750000000002	0.8532299999999997	1.2246200349081746
9.0	1919.0	2.28637	0.01854	1.74	0.38340316306300193	0.7799296274676055	1.447861011615566
11.0	1919.0	3.0662996274676053	0.037690703239192436	1.58	0.22094141851179305	0.6014184328467898	1.6060497633217077
13.0	1919.0	3.667718060314395	0.06364134800721954	1.83	0.23858630254423918	0.6438729931570384	1.58092243125645
15.0	1919.0	4.3115910534714335	0.10338754717831855	1.73	0.2034938849621648	0.6212112136692793	1.6518544160499273
17.0	1919.0	4.932802267140713	0.005470765673619482	1.67	0.16301166002429923	0.5895492386849854	1.9447004288145235
19.0	1919.0	5.522351505825698	0.10988536047095954	1.57	0.17845090265315333	0.4388867972031676	2.176463831087254
20.0	1919.0	5.961238303028866	0.11834099372830287	1.82	0.20676891977774225	0.48003497463298483	1.8104646667784787
18.0	1919.0	6.441273277661851	0.07240132448857617	1.68	0.2999145561980421	0.6246538031705491	1.6516168575434325
16.0	1919.0	7.0659270808324	0.12096454874173102	1.84	0.11822560787210445	0.5862807975907574	1.4645997479779562
14.0	1919.0	7.652207878423157	0.04391000000000034	1.625	0.25345000000000173	0.77928	1.2808771446686693
12.0	1919.0	8.431487878423157	-0.06908999999999921	1.83	0.300600000000002	0.7821499999999997	1.2911010853428397
10.0	1919.0	9.213637878423157	0.1670500000000006	1.7	0.3058499999999986	0.7669153851235198	1.250160608290924
8.0	1919.0	9.980553263546676	0.023615444778161354	1.68	0.4898821937183273	0.8328790626748077	1.1599755371943867
6.0	1919.0	10.813432326221484	0.06874586374600478	1.64	0.4989208375117071	0.8912952288256548	1.1543789754129665
4.0	1919.0	11.704727555047139	-0.13764890786034756	1.58	0.4158163629556677	0.8412380575541683	1.1046699342579829
2.0	1919.0	12.545965612601307	-0.1928039445081522	1.56	0.5918251796798346	0.969257492271236	1.0416862143448222
1.0	1919.0	13.515223104872543	-0.1374969181532224	1.63	0.5768825597171823	0.9507064781245109	1.0867221115701182
3.0	1919.0	14.465929582997054	-0.15795920896913818	1.75	0.5311778570166714	0.8896904170029465	1.0324123711321949
5.0	1920.0	0.40768000000000026	-0.12002000000000002	1.86	0.469425	1.04833	1.0567055821136706
7.0	1920.0	1.4560100000000002	-0.08177999999999996	1.77	0.5381000000000002	0.8443447751246935	1.2355018870887375
9.0	1920.0	2.3003547751246938	0.024300038702741	1.74	0.3658753078127963	0.7744305751199589	1.452382211244229
11.0	1920.0	3.0747853502446527	0.037844983433016566	1.58	0.21032171208826056	0.6026174116401082	1.5972573699021408
13.0	1920.0	3.677402761884761	0.07568433385135642	1.83	0.23796933430201506	0.6495289472917238	1.5709283191599788
15.0	1920.0	4.326931709176485	0.09915818681444555	1.73	0.21085119485507953	0.6236036174515602	1.6695129361469205
17.0	1920.0	4.950535326628045	0.018296384699073576	1.67	0.16574597251574286	0.5743505622961047	1.958344782937761
19.0	1920.0	5.52488588892415	0.10655304423179945	1.57	0.1491136584883801	0.4469200624810865	2.159428876267625
20.0	1920.0	5.971805951405236	0.11207137131275124	1.82	0.1988857557563728	0.4792507514689506	1.8178574867150952
18.0	1920.0	6.451056702874187	0.07491020360481393	1.68	0.28620307044519233	0.6209455040769338	1.6486127421196142
16.0	1920.0	7.072002206951121	0.1211900501357841	1.84	0.12332873604316896	0.5921956714720364	1.4605515916591134
14.0	1920.0	7.664197878423157	0.05350000000000055	1.625	0.2846750000000009	0.7771499999999998	1.2737312045039126
12.0	1920.0	8.441347878423157	-0.06738999999999962	1.83	0.3045000000000009	0.7930400000000013	1.2861009394184828
10.0	1920.0	9.234387878423158	0.1628500000000006	1.7	0.33500000000000085	0.7620478929489849	1.2518991681987968
8.0	1920.0	9.996435771372143	0.030568271329671548	1.68	0.4940338061237348	0.8355248595575553	1.157554990269899
6.0	1920.0	10.831960630929698	0.0735498117899005	1.64	0.49031200016714127	0.8922548285017342	1.1561249332620611
4.0	1920.0	11.724215459431433	-0.132504914148319	1.58	0.42224461983559003	0.8376620191151627	1.1025951655793786
2.0	1920.0	12.561877478546595	-0.1819868776117839	1.56	0.5928419967338616	0.9762403654006118	1.0376518447320222
1.0	1920.0	13.538117843947207	-0.13453658434259763	1.63	0.5552038827202788	0.9511883865007622	1.0872152340269179
3.0	1920.0	14.48930623044797	-0.16490999447844912	1.75	0.5059924401485372	0.8883737695520317	1.0326824532709042
5.0	1921.0	0.42415000000000025	-0.11602000000000001	1.86	0.48760000000000026	1.05111	1.058009523975294
7.0	1921.0	1.4752600000000002	-0.07521	1.77	0.5220999999999998	0.8392321516333181	1.2411881239327704
9.0	1921.0	2.3144921516333183	0.02482460027908595	1.74	0.3554769705626948	0.7721271269769976	1.4599469443845514
11.0	1921.0	3.086619278610316	0.03589375258347749	1.58	0.21079394995348055	0.5977856686164826	1.5939155658010022
13.0	1921.0	3.6844049472267986	0.08870199315466376	1.83	0.20898510755332111	0.656985940941722	1.5758061365181604
15.0	1921.0	4.341390888168521	0.09769514793055345	1.73	0.19612720413996199	0.6122057150948015	1.6826622021675552
17.0	1921.0	4.953596603263322	0.012335207411550142	1.67	0.15680705727720623	0.5763869789252221	1.9450433704543726
19.0	1921.0	5.529983582188544	0.09990091525206068	1.57	0.19200427148019727	0.4518677275663814	2.154115472166349
20.0	1921.0	5.9818513097549255	0.11063623914765564	1.82	0.2202657818530973	0.4765876063478407	1.82826885665885
18.0	1921.0	6.458438916102766	0.07996930149063664	1.68	0.28458815358566314	0.6173434053388034	1.6387009213149997
16.0	1921.0	7.07578232144157	0.11903730367677645	1.84	0.13049395033742028	0.6031355569815879	1.450878102169145
14.0	1921.0	7.6789178784231575	0.05943000000000076	1.625	0.30622499999999997	0.775339999999999	1.2805490994538462
12.0	1921.0	8.454257878423157	-0.05797000000000008	1.83	0.2967999999999993	0.7864900000000006	1.2791222887316236
10.0	1921.0	9.240747878423157	0.14831000000000039	1.7	0.3451999999999966	0.7770821600811111	1.2420081465395607
8.0	1921.0	10.017830038504268	0.034803530148248996	1.68	0.4994762849633938	0.8332132357843101	1.1612864500518256
6.0	1921.0	10.851043274288578	0.08212451388922992	1.64	0.48398086462894785	0.8890147295129207	1.1540485632666817
4.0	1921.0	11.740058003801499	-0.1273222181101481	1.58	0.43699651065596257	0.8440145932209031	1.0959744450492468
2.0	1921.0	12.584072597022402	-0.1783837069996812	1.56	0.5906828912325501	0.980845474488186	1.039732713340895
1.0	1921.0	13.564918071510588	-0.12129880213430844	1.63	0.5519715581657048	0.942725818727693	1.0933550682398203
3.0	1921.0	14.507643890238281	-0.16773523896707299	1.75	0.4860938782583357	0.8865061097617197	1.0321962074551247
5.0	1922.0	0.4464699999999999	-0.10932999999999993	1.86	0.49130000000000007	1.05023	1.0634035745288435
7.0	1922.0	1.4967	-0.06074999999999986	1.77	0.5281999999999998	0.8305235049768187	1.2525468261750676
9.0	1922.0	2.3272235049768186	0.03319909511620156	1.74	0.34134461403782734	0.7662231860091366	1.4635699262585768
11.0	1922.0	3.0934466909859553	0.03909022580204402	1.58	0.21782784095260133	0.6002984704673229	1.584232295064193
13.0	1922.0	3.693745161453278	0.09840324779497034	1.83	0.20619559584202807	0.6621426540010811	1.5764317255854614
15.0	1922.0	4.355887815454359	0.09315360152225227	1.73	0.22186650145787468	0.606545337708317	1.6945261235556366
17.0	1922.0	4.962433153162676	0.013143039548914048	1.67	0.1989855067623858	0.5737256372846122	1.944511846580318
19.0	1922.0	5.536158790447288	0.09606367801979077	1.57	0.20744156189538288	0.4548101381683711	2.1326336196327644
20.0	1922.0	5.9909689286156596	0.11103184198923577	1.82	0.22579201699863383	0.48299745409137973	1.8310825948868712
18.0	1922.0	6.473966382707039	0.06818697367312154	1.68	0.28447467392543224	0.6092525654242964	1.6432078267954682
16.0	1922.0	7.083218948131336	0.11756068085370175	1.84	0.1430766408354578	0.6078789302918217	1.4461013476977638
14.0	1922.0	7.691097878423157	0.059779999999999944	1.625	0.2941499999999997	0.77515	1.2775879140183333
12.0	1922.0	8.466247878423157	-0.05196999999999985	1.83	0.3062750000000003	0.7903000000000002	1.2786746584574138
10.0	1922.0	9.256547878423158	0.13615000000000066	1.7	0.33262500000000195	0.7738195254567639	1.2387121982682965
8.0	1922.0	10.030367403879922	0.03717917605096188	1.68	0.47733049611278666	0.8407605221087433	1.1596109615358898
6.0	1922.0	10.871127925988665	0.08589434401434715	1.64	0.4794624616034726	0.8839558408264825	1.1464599115484302
4.0	1922.0	11.755083766815147	-0.12265315846596225	1.58	0.437181046494195	0.8605447560576795	1.0966579701798536
2.0	1922.0	12.615628522872827	-0.16186607604523706	1.56	0.5671658095245613	0.9631779126172191	1.045176961690223
1.0	1922.0	13.578806435490046	-0.12643165098214237	1.63	0.5449949320792769	0.9503736421029227	1.088338496025705
3.0	1922.0	14.529180077592969	-0.17625180505623672	1.75	0.47065358853301653	0.8872899224070319	1.0322474503980055
5.0	1923.0	0.46569000000000016	-0.10443999999999987	1.86	0.5150750000000004	1.0540499999999997	1.0685630730733717
7.0	1923.0	1.5197399999999999	-0.055769999999999875	1.77	0.5342249999999993	0.8176223892092354	1.2610396537057234
9.0	1923.0	2.3373623892092352	0.03934308256197627	1.74	0.3127978079187488	0.7683705604357254	1.467196210262352
11.0	1923.0	3.1057329496449606	0.03840990194916838	1.58	0.22377115074193266	0.5947736366463925	1.5985965115475378
13.0	1923.0	3.700506586291353	0.10908162948738664	1.83	0.19059319896917004	0.6563238013580728	1.5762359181215455
15.0	1923.0	4.356830387649426	0.0815515754663505	1.73	0.24229255649392156	0.6125217927605213	1.6863194587982662
17.0	1923.0	4.969352180409947	0.011714469456170162	1.67	0.184100069483768	0.5734931046927016	1.9380432698755403
19.0	1923.0	5.542845285102649	0.08415542916429497	1.57	0.17738631363944712	0.4584755985284801	2.1217301032429
20.0	1923.0	6.001320883631129	0.11266143830855935	1.82	0.24844004682083698	0.48415136280988946	1.8403871953316682
18.0	1923.0	6.485472246441018	0.05656645537172178	1.68	0.28224627935822477	0.6025764763498298	1.6363189071639526
16.0	1923.0	7.088048722790848	0.11559864422807031	1.84	0.1523853828193067	0.6196791556323094	1.4389326112209375
14.0	1923.0	7.7077278784231575	0.06277000000000044	1.625	0.2920749999999983	0.7702400000000003	1.2814844716119151
12.0	1923.0	8.477967878423158	-0.04404999999999948	1.83	0.29602499999999754	0.7904499999999999	1.267504067689925
10.0	1923.0	9.268417878423158	0.12534000000000045	1.7	0.33619999999999983	0.787454206370775	1.2351068761836579
8.0	1923.0	10.055872084793933	0.04596298854072933	1.68	0.47111172832232207	0.8318388593271315	1.166428413897847
6.0	1923.0	10.887710944121064	0.08893277061650662	1.64	0.4652741987819642	0.8827970121676412	1.140323533504809
4.0	1923.0	11.770507956288705	-0.11962737054369654	1.58	0.4408196658969654	0.871091196955744	1.0922695325870095
2.0	1923.0	12.64159915324445	-0.15537497954035295	1.56	0.5668099757418155	0.9599586861834997	1.0479060511020053
1.0	1923.0	13.601557839427949	-0.12165361883341386	1.63	0.534771852663285	0.9486093556717297	1.0904339627173951
3.0	1923.0	14.550167195099679	-0.18245230094555365	1.75	0.4825622961161802	0.8855228049003221	1.031154899133979
5.0	1924.0	0.48695	-0.08935999999999988	1.86	0.5182500000000001	1.0452400000000002	1.07270167759436
7.0	1924.0	1.5321900000000002	-0.046559999999999935	1.77	0.5056499999999997	0.8192112652252004	1.26448820575515
9.0	1924.0	2.3514012652252005	0.037468748184688705	1.74	0.30717549325847804	0.7624563145096408	1.478040142596781
11.0	1924.0	3.1138575797348413	0.04138268153602653	1.58	0.23881219462596914	0.5906869069499492	1.5907525428384754
