#description: experiment
#framerate: 25
#geometry: geometry.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
# personal information:
# ID| Comment
#  1 M 27
#  2 M 29
#  3 M 31
#  4 M 5
#  5 M 1
#  6 M 41
#  7 M 7
#  8 M 39
#  9 M 15
# 10 M 17
# 11 M 19
# 12 M 21
# 13 M 23
# 14 M 25
# 15 M 27
# 16 M 29
# 17 M 31
# 18 M 5
# 19 M 1
# 20 M 41
# 21 M 7
# 22 M 39
# 23 M 15
# 24 M 17
# 25 M 19
# 26 M 21
# 27 M 23
# 28 M 25
# 29 M 27
# 30 M 29
# 31 M 31
# 32 M 5
# 33 M 1
# 34 M 41
# 35 M 7
# 36 M 39
# 37 M 15
# 38 M 17
# 39 M 19
# 40 M 21
# 41 M 23
# 42 M 25
# 43 M 27
# 44 M 29
# 45 M 31
# 46 M 5
# 47 M 41
# 48 M 7
# 49 M 39
# 50 M 15
# 51 M 17
# 52 M 19
# 53 M 21
# 54 M 23
# 55 M 25
# 56 M 1
#ID	FR	X	Y	Z
1	132	2.5765	1.5808	0.0000
1	133	2.6188	1.5841	0.0000
1	134	2.6627	1.5880	0.0000
1	135	2.7069	1.5910	0.0000
1	136	2.7504	1.5917	0.0000
1	137	2.7924	1.5892	0.0000
1	138	2.8348	1.5844	0.0000
1	139	2.8788	1.5790	0.0000
1	140	2.9231	1.5738	0.0000
1	141	2.9674	1.5672	0.0000
1	142	3.0115	1.5629	0.0000
1	143	3.0577	1.5598	0.0000
1	144	3.1053	1.5618	0.0000
1	145	3.1523	1.5678	0.0000
1	146	3.1955	1.5742	0.0000
1	147	3.2362	1.5813	0.0000
1	148	3.2735	1.5876	0.0000
1	149	3.3090	1.5921	0.0000
2	96	-0.1629	1.6128	0.0000
2	97	-0.1176	1.6153	0.0000
2	98	-0.0747	1.6191	0.0000
2	99	-0.0382	1.6255	0.0000
2	100	-0.0057	1.6340	0.0000
2	101	0.0262	1.6444	0.0000
2	102	0.0540	1.6534	0.0000
2	103	0.0807	1.6612	0.0000
2	104	0.1057	1.6662	0.0000
2	105	0.1323	1.6688	0.0000
2	106	0.1624	1.6706	0.0000
2	107	0.1944	1.6710	0.0000
2	108	0.2283	1.6710	0.0000
2	109	0.2633	1.6707	0.0000
2	110	0.2997	1.6705	0.0000
2	111	0.3400	1.6721	0.0000
2	112	0.3810	1.6737	0.0000
2	113	0.4263	1.6779	0.0000
2	114	0.4735	1.6857	0.0000
2	115	0.5207	1.6939	0.0000
2	116	0.5676	1.7016	0.0000
2	117	0.6132	1.7084	0.0000
2	118	0.6584	1.7132	0.0000
2	119	0.7023	1.7150	0.0000
2	120	0.7465	1.7134	0.0000
2	121	0.7918	1.7100	0.0000
2	122	0.8379	1.7047	0.0000
2	123	0.8854	1.6983	0.0000
2	124	0.9346	1.6923	0.0000
2	125	0.9842	1.6850	0.0000
2	126	1.0335	1.6793	0.0000
2	127	1.0849	1.6749	0.0000
2	128	1.1378	1.6735	0.0000
2	129	1.1887	1.6766	0.0000
2	130	1.2359	1.6810	0.0000
2	131	1.2807	1.6874	0.0000
2	132	1.3239	1.6950	0.0000
2	133	1.3640	1.7007	0.0000
2	134	1.4018	1.7053	0.0000
2	135	1.4389	1.7077	0.0000
2	136	1.4763	1.7075	0.0000
2	137	1.5148	1.7064	0.0000
2	138	1.5556	1.7045	0.0000
2	139	1.5974	1.7022	0.0000
2	140	1.6401	1.6997	0.0000
2	141	1.6861	1.6978	0.0000
2	142	1.7339	1.6967	0.0000
2	143	1.7839	1.6966	0.0000
2	144	1.8373	1.7021	0.0000
2	145	1.8898	1.7082	0.0000
2	146	1.9415	1.7159	0.0000
2	147	1.9896	1.7237	0.0000
2	148	2.0342	1.7303	0.0000
2	149	2.0771	1.7350	0.0000
2	150	2.1185	1.7372	0.0000
2	151	2.1596	1.7362	0.0000
2	152	2.2014	1.7329	0.0000
2	153	2.2448	1.7280	0.0000
2	154	2.2899	1.7217	0.0000
2	155	2.3341	1.7144	0.0000
2	156	2.3785	1.7073	0.0000
2	157	2.4223	1.7006	0.0000
2	158	2.4662	1.6949	0.0000
2	159	2.5111	1.6935	0.0000
2	160	2.5532	1.6941	0.0000
2	161	2.5933	1.6954	0.0000
2	162	2.6350	1.6995	0.0000
2	163	2.6754	1.7045	0.0000
2	164	2.7137	1.7077	0.0000
2	165	2.7494	1.7093	0.0000
2	166	2.7840	1.7085	0.0000
2	167	2.8204	1.7063	0.0000
2	168	2.8588	1.7031	0.0000
2	169	2.8996	1.6994	0.0000
2	170	2.9422	1.6943	0.0000
2	171	2.9877	1.6895	0.0000
2	172	3.0369	1.6855	0.0000
2	173	3.0882	1.6817	0.0000
2	174	3.1427	1.6802	0.0000
2	175	3.2000	1.6818	0.0000
2	176	3.2548	1.6828	0.0000
2	177	3.3029	1.6849	0.0000
3	137	-0.2167	1.7392	0.0000
3	138	-0.1781	1.7467	0.0000
3	139	-0.1377	1.7524	0.0000
3	140	-0.0964	1.7561	0.0000
3	141	-0.0539	1.7577	0.0000
3	142	-0.0108	1.7566	0.0000
3	143	0.0323	1.7525	0.0000
3	144	0.0764	1.7459	0.0000
3	145	0.1204	1.7374	0.0000
3	146	0.1653	1.7283	0.0000
3	147	0.2097	1.7205	0.0000
3	148	0.2545	1.7162	0.0000
3	149	0.3001	1.7185	0.0000
3	150	0.3442	1.7255	0.0000
3	151	0.3861	1.7327	0.0000
3	152	0.4254	1.7395	0.0000
3	153	0.4635	1.7469	0.0000
3	154	0.5003	1.7536	0.0000
3	155	0.5374	1.7596	0.0000
3	156	0.5738	1.7632	0.0000
3	157	0.6101	1.7635	0.0000
3	158	0.6477	1.7609	0.0000
3	159	0.6864	1.7555	0.0000
3	160	0.7260	1.7484	0.0000
3	161	0.7660	1.7403	0.0000
3	162	0.8075	1.7329	0.0000
3	163	0.8505	1.7293	0.0000
3	164	0.8957	1.7333	0.0000
3	165	0.9429	1.7433	0.0000
3	166	0.9895	1.7537	0.0000
3	167	1.0356	1.7630	0.0000
3	168	1.0810	1.7710	0.0000
3	169	1.1273	1.7782	0.0000
3	170	1.1746	1.7830	0.0000
3	171	1.2209	1.7857	0.0000
3	172	1.2667	1.7857	0.0000
3	173	1.3113	1.7827	0.0000
3	174	1.3563	1.7763	0.0000
3	175	1.4010	1.7675	0.0000
3	176	1.4458	1.7567	0.0000
3	177	1.4911	1.7463	0.0000
3	178	1.5377	1.7376	0.0000
3	179	1.5857	1.7360	0.0000
3	180	1.6337	1.7401	0.0000
3	181	1.6800	1.7466	0.0000
3	182	1.7246	1.7534	0.0000
3	183	1.7668	1.7608	0.0000
3	184	1.8088	1.7682	0.0000
3	185	1.8498	1.7739	0.0000
3	186	1.8910	1.7769	0.0000
3	187	1.9330	1.7763	0.0000
3	188	1.9766	1.7719	0.0000
3	189	2.0219	1.7647	0.0000
3	190	2.0688	1.7551	0.0000
3	191	2.1169	1.7445	0.0000
3	192	2.1671	1.7353	0.0000
3	193	2.2192	1.7301	0.0000
3	194	2.2744	1.7343	0.0000
3	195	2.3311	1.7431	0.0000
3	196	2.3845	1.7525	0.0000
3	197	2.4339	1.7605	0.0000
3	198	2.4812	1.7671	0.0000
3	199	2.5286	1.7718	0.0000
3	200	2.5743	1.7738	0.0000
3	201	2.6178	1.7718	0.0000
3	202	2.6610	1.7663	0.0000
3	203	2.7038	1.7576	0.0000
3	204	2.7469	1.7461	0.0000
3	205	2.7893	1.7330	0.0000
3	206	2.8313	1.7202	0.0000
3	207	2.8740	1.7091	0.0000
3	208	2.9166	1.7034	0.0000
3	209	2.9591	1.7033	0.0000
3	210	2.9990	1.7042	0.0000
3	211	3.0371	1.7062	0.0000
3	212	3.0761	1.7092	0.0000
3	213	3.1152	1.7135	0.0000
3	214	3.1543	1.7160	0.0000
3	215	3.1961	1.7166	0.0000
3	216	3.2323	1.7138	0.0000
3	217	3.2704	1.7090	0.0000
3	218	3.3087	1.7010	0.0000
4	173	-0.1359	1.5552	0.0000
4	174	-0.1036	1.5636	0.0000
4	175	-0.0720	1.5691	0.0000
4	176	-0.0412	1.5706	0.0000
4	177	-0.0094	1.5691	0.0000
4	178	0.0234	1.5646	0.0000
4	179	0.0574	1.5587	0.0000
4	180	0.0929	1.5526	0.0000
4	181	0.1298	1.5475	0.0000
4	182	0.1672	1.5438	0.0000
4	183	0.2062	1.5436	0.0000
4	184	0.2462	1.5483	0.0000
4	185	0.2878	1.5582	0.0000
4	186	0.3290	1.5679	0.0000
4	187	0.3704	1.5784	0.0000
4	188	0.4124	1.5890	0.0000
4	189	0.4535	1.5957	0.0000
4	190	0.4959	1.6004	0.0000
4	191	0.5385	1.6005	0.0000
4	192	0.5822	1.5968	0.0000
4	193	0.6279	1.5911	0.0000
4	194	0.6748	1.5831	0.0000
4	195	0.7235	1.5747	0.0000
4	196	0.7731	1.5668	0.0000
4	197	0.8237	1.5618	0.0000
4	198	0.8748	1.5607	0.0000
4	199	0.9247	1.5627	0.0000
4	200	0.9737	1.5682	0.0000
4	201	1.0196	1.5751	0.0000
4	202	1.0639	1.5839	0.0000
4	203	1.1065	1.5930	0.0000
4	204	1.1479	1.5993	0.0000
4	205	1.1898	1.6018	0.0000
4	206	1.2304	1.5977	0.0000
4	207	1.2737	1.5912	0.0000
4	208	1.3191	1.5830	0.0000
4	209	1.3666	1.5752	0.0000
4	210	1.4150	1.5680	0.0000
4	211	1.4658	1.5649	0.0000
4	212	1.5176	1.5653	0.0000
4	213	1.5702	1.5708	0.0000
4	214	1.6222	1.5799	0.0000
4	215	1.6718	1.5882	0.0000
4	216	1.7209	1.5992	0.0000
4	217	1.7688	1.6102	0.0000
4	218	1.8161	1.6198	0.0000
4	219	1.8627	1.6254	0.0000
4	220	1.9085	1.6252	0.0000
4	221	1.9549	1.6204	0.0000
4	222	2.0018	1.6120	0.0000
4	223	2.0501	1.6021	0.0000
4	224	2.0993	1.5923	0.0000
4	225	2.1495	1.5845	0.0000
4	226	2.2005	1.5788	0.0000
4	227	2.2515	1.5761	0.0000
4	228	2.3015	1.5751	0.0000
4	229	2.3508	1.5766	0.0000
4	230	2.3988	1.5828	0.0000
4	231	2.4448	1.5916	0.0000
4	232	2.4898	1.6010	0.0000
4	233	2.5337	1.6069	0.0000
4	234	2.5772	1.6076	0.0000
4	235	2.6215	1.6040	0.0000
4	236	2.6664	1.5957	0.0000
4	237	2.7128	1.5854	0.0000
4	238	2.7606	1.5750	0.0000
4	239	2.8097	1.5667	0.0000
4	240	2.8603	1.5623	0.0000
4	241	2.9109	1.5627	0.0000
4	242	2.9612	1.5677	0.0000
4	243	3.0092	1.5745	0.0000
4	244	3.0543	1.5812	0.0000
4	245	3.0962	1.5882	0.0000
4	246	3.1354	1.5955	0.0000
4	247	3.1719	1.5993	0.0000
4	248	3.2069	1.5987	0.0000
4	249	3.2409	1.5931	0.0000
4	250	3.2744	1.5834	0.0000
4	251	3.3078	1.5715	0.0000
5	198	-0.2443	1.5408	0.0000
5	199	-0.2082	1.5508	0.0000
5	200	-0.1690	1.5604	0.0000
5	201	-0.1271	1.5691	0.0000
5	202	-0.0833	1.5763	0.0000
5	203	-0.0393	1.5800	0.0000
5	204	0.0045	1.5806	0.0000
5	205	0.0477	1.5777	0.0000
5	206	0.0915	1.5720	0.0000
5	207	0.1348	1.5640	0.0000
5	208	0.1780	1.5563	0.0000
5	209	0.2220	1.5509	0.0000
5	210	0.2662	1.5493	0.0000
5	211	0.3099	1.5515	0.0000
5	212	0.3525	1.5560	0.0000
5	213	0.3942	1.5608	0.0000
5	214	0.4357	1.5663	0.0000
5	215	0.4775	1.5723	0.0000
5	216	0.5205	1.5781	0.0000
5	217	0.5642	1.5822	0.0000
5	218	0.6081	1.5838	0.0000
5	219	0.6526	1.5821	0.0000
5	220	0.6983	1.5780	0.0000
5	221	0.7452	1.5708	0.0000
5	222	0.7923	1.5619	0.0000
5	223	0.8411	1.5542	0.0000
5	224	0.8905	1.5494	0.0000
5	225	0.9416	1.5509	0.0000
5	226	0.9933	1.5564	0.0000
5	227	1.0448	1.5625	0.0000
5	228	1.0965	1.5697	0.0000
5	229	1.1486	1.5768	0.0000
5	230	1.2006	1.5829	0.0000
5	231	1.2520	1.5866	0.0000
5	232	1.3031	1.5861	0.0000
5	233	1.3546	1.5819	0.0000
5	234	1.4062	1.5745	0.0000
5	235	1.4577	1.5661	0.0000
5	236	1.5070	1.5562	0.0000
5	237	1.5565	1.5482	0.0000
5	238	1.6059	1.5423	0.0000
5	239	1.6543	1.5410	0.0000
5	240	1.7011	1.5444	0.0000
5	241	1.7458	1.5508	0.0000
5	242	1.7889	1.5584	0.0000
5	243	1.8329	1.5663	0.0000
5	244	1.8769	1.5737	0.0000
5	245	1.9206	1.5791	0.0000
5	246	1.9634	1.5826	0.0000
5	247	2.0067	1.5833	0.0000
5	248	2.0508	1.5809	0.0000
5	249	2.0968	1.5762	0.0000
5	250	2.1435	1.5690	0.0000
5	251	2.1912	1.5604	0.0000
5	252	2.2404	1.5533	0.0000
5	253	2.2911	1.5487	0.0000
5	254	2.3437	1.5496	0.0000
5	255	2.3957	1.5557	0.0000
5	256	2.4451	1.5628	0.0000
5	257	2.4920	1.5701	0.0000
5	258	2.5391	1.5765	0.0000
5	259	2.5855	1.5803	0.0000
5	260	2.6305	1.5803	0.0000
5	261	2.6743	1.5766	0.0000
5	262	2.7184	1.5686	0.0000
5	263	2.7645	1.5573	0.0000
5	264	2.8100	1.5435	0.0000
5	265	2.8554	1.5296	0.0000
5	266	2.8999	1.5178	0.0000
5	267	2.9434	1.5095	0.0000
5	268	2.9855	1.5063	0.0000
5	269	3.0260	1.5085	0.0000
5	270	3.0643	1.5141	0.0000
5	271	3.1015	1.5212	0.0000
5	272	3.1386	1.5288	0.0000
5	273	3.1755	1.5354	0.0000
5	274	3.2156	1.5412	0.0000
5	275	3.2497	1.5418	0.0000
5	276	3.2865	1.5400	0.0000
6	218	-0.1417	1.5497	0.0000
6	219	-0.1141	1.5493	0.0000
6	220	-0.0847	1.5498	0.0000
6	221	-0.0542	1.5522	0.0000
6	222	-0.0210	1.5575	0.0000
6	223	0.0128	1.5647	0.0000
6	224	0.0463	1.5722	0.0000
6	225	0.0801	1.5790	0.0000
6	226	0.1145	1.5840	0.0000
6	227	0.1494	1.5871	0.0000
6	228	0.1851	1.5877	0.0000
6	229	0.2211	1.5869	0.0000
6	230	0.2587	1.5850	0.0000
6	231	0.2964	1.5813	0.0000
6	232	0.3346	1.5757	0.0000
6	233	0.3741	1.5687	0.0000
6	234	0.4150	1.5612	0.0000
6	235	0.4578	1.5551	0.0000
6	236	0.5023	1.5511	0.0000
6	237	0.5487	1.5516	0.0000
6	238	0.5949	1.5552	0.0000
6	239	0.6380	1.5619	0.0000
6	240	0.6784	1.5699	0.0000
6	241	0.7173	1.5779	0.0000
6	242	0.7563	1.5844	0.0000
6	243	0.7944	1.5885	0.0000
6	244	0.8330	1.5901	0.0000
6	245	0.8719	1.5900	0.0000
6	246	0.9115	1.5882	0.0000
6	247	0.9522	1.5843	0.0000
6	248	0.9941	1.5794	0.0000
6	249	1.0380	1.5745	0.0000
6	250	1.0837	1.5701	0.0000
6	251	1.1315	1.5683	0.0000
6	252	1.1821	1.5697	0.0000
6	253	1.2325	1.5737	0.0000
6	254	1.2798	1.5793	0.0000
6	255	1.3246	1.5851	0.0000
6	256	1.3679	1.5902	0.0000
6	257	1.4113	1.5930	0.0000
6	258	1.4535	1.5939	0.0000
6	259	1.4959	1.5921	0.0000
6	260	1.5395	1.5883	0.0000
6	261	1.5833	1.5825	0.0000
6	262	1.6272	1.5750	0.0000
6	263	1.6705	1.5668	0.0000
6	264	1.7151	1.5594	0.0000
6	265	1.7601	1.5546	0.0000
6	266	1.8058	1.5536	0.0000
6	267	1.8501	1.5573	0.0000
6	268	1.8930	1.5638	0.0000
6	269	1.9346	1.5719	0.0000
6	270	1.9746	1.5796	0.0000
6	271	2.0149	1.5854	0.0000
6	272	2.0549	1.5891	0.0000
6	273	2.0956	1.5905	0.0000
6	274	2.1363	1.5900	0.0000
6	275	2.1781	1.5880	0.0000
6	276	2.2208	1.5846	0.0000
6	277	2.2653	1.5805	0.0000
6	278	2.3106	1.5775	0.0000
6	279	2.3584	1.5761	0.0000
6	280	2.4078	1.5774	0.0000
6	281	2.4579	1.5827	0.0000
6	282	2.5056	1.5893	0.0000
6	283	2.5514	1.5973	0.0000
6	284	2.5961	1.6041	0.0000
6	285	2.6402	1.6083	0.0000
6	286	2.6839	1.6094	0.0000
6	287	2.7258	1.6082	0.0000
6	288	2.7675	1.6053	0.0000
6	289	2.8084	1.6003	0.0000
6	290	2.8494	1.5923	0.0000
6	291	2.8901	1.5826	0.0000
6	292	2.9308	1.5725	0.0000
6	293	2.9707	1.5641	0.0000
6	294	3.0106	1.5585	0.0000
6	295	3.0495	1.5575	0.0000
6	296	3.0863	1.5598	0.0000
6	297	3.1197	1.5645	0.0000
6	298	3.1524	1.5694	0.0000
6	299	3.1812	1.5709	0.0000
6	300	3.2153	1.5725	0.0000
6	301	3.2500	1.5731	0.0000
6	302	3.2845	1.5710	0.0000
7	250	-0.1180	1.5889	0.0000
7	251	-0.0779	1.5893	0.0000
7	252	-0.0358	1.5942	0.0000
7	253	0.0049	1.6023	0.0000
7	254	0.0439	1.6115	0.0000
7	255	0.0810	1.6217	0.0000
7	256	0.1159	1.6310	0.0000
7	257	0.1493	1.6399	0.0000
7	258	0.1818	1.6469	0.0000
7	259	0.2149	1.6514	0.0000
7	260	0.2491	1.6526	0.0000
7	261	0.2852	1.6513	0.0000
7	262	0.3225	1.6476	0.0000
7	263	0.3624	1.6424	0.0000
7	264	0.4035	1.6377	0.0000
7	265	0.4465	1.6350	0.0000
7	266	0.4924	1.6360	0.0000
7	267	0.5399	1.6433	0.0000
7	268	0.5892	1.6532	0.0000
7	269	0.6382	1.6622	0.0000
7	270	0.6879	1.6698	0.0000
7	271	0.7391	1.6760	0.0000
7	272	0.7904	1.6792	0.0000
7	273	0.8422	1.6787	0.0000
7	274	0.8937	1.6756	0.0000
7	275	0.9427	1.6702	0.0000
7	276	0.9916	1.6624	0.0000
7	277	1.0394	1.6527	0.0000
7	278	1.0890	1.6443	0.0000
7	279	1.1373	1.6377	0.0000
7	280	1.1858	1.6341	0.0000
7	281	1.2350	1.6359	0.0000
7	282	1.2841	1.6409	0.0000
7	283	1.3321	1.6475	0.0000
7	284	1.3788	1.6551	0.0000
7	285	1.4242	1.6626	0.0000
7	286	1.4710	1.6684	0.0000
7	287	1.5165	1.6721	0.0000
7	288	1.5603	1.6731	0.0000
7	289	1.6045	1.6722	0.0000
7	290	1.6495	1.6697	0.0000
7	291	1.6961	1.6647	0.0000
7	292	1.7419	1.6590	0.0000
7	293	1.7892	1.6540	0.0000
7	294	1.8389	1.6510	0.0000
7	295	1.8879	1.6522	0.0000
7	296	1.9370	1.6587	0.0000
7	297	1.9854	1.6685	0.0000
7	298	2.0316	1.6786	0.0000
7	299	2.0767	1.6885	0.0000
7	300	2.1217	1.6972	0.0000
7	301	2.1663	1.7040	0.0000
7	302	2.2102	1.7084	0.0000
7	303	2.2544	1.7093	0.0000
7	304	2.2990	1.7067	0.0000
7	305	2.3435	1.7005	0.0000
7	306	2.3881	1.6920	0.0000
7	307	2.4313	1.6826	0.0000
7	308	2.4738	1.6736	0.0000
7	309	2.5162	1.6652	0.0000
7	310	2.5596	1.6589	0.0000
7	311	2.6024	1.6562	0.0000
7	312	2.6452	1.6564	0.0000
7	313	2.6850	1.6588	0.0000
7	314	2.7232	1.6628	0.0000
7	315	2.7606	1.6686	0.0000
7	316	2.7958	1.6751	0.0000
7	317	2.8297	1.6821	0.0000
7	318	2.8626	1.6852	0.0000
7	319	2.8971	1.6865	0.0000
7	320	2.9346	1.6835	0.0000
7	321	2.9757	1.6780	0.0000
7	322	3.0209	1.6691	0.0000
7	323	3.0722	1.6590	0.0000
7	324	3.1267	1.6499	0.0000
7	325	3.1842	1.6422	0.0000
7	326	3.2385	1.6389	0.0000
7	327	3.2892	1.6394	0.0000
8	275	-0.1382	1.6918	0.0000
8	276	-0.1056	1.6882	0.0000
8	277	-0.0720	1.6830	0.0000
8	278	-0.0358	1.6779	0.0000
8	279	0.0010	1.6726	0.0000
8	280	0.0406	1.6690	0.0000
8	281	0.0839	1.6677	0.0000
8	282	0.1283	1.6704	0.0000
8	283	0.1703	1.6760	0.0000
8	284	0.2083	1.6833	0.0000
8	285	0.2412	1.6927	0.0000
8	286	0.2712	1.7025	0.0000
8	287	0.3003	1.7107	0.0000
8	288	0.3297	1.7165	0.0000
8	289	0.3605	1.7202	0.0000
8	290	0.3928	1.7214	0.0000
8	291	0.4280	1.7203	0.0000
8	292	0.4650	1.7166	0.0000
8	293	0.5048	1.7113	0.0000
8	294	0.5465	1.7050	0.0000
8	295	0.5909	1.6995	0.0000
8	296	0.6388	1.6968	0.0000
8	297	0.6889	1.6976	0.0000
8	298	0.7413	1.7028	0.0000
8	299	0.7942	1.7116	0.0000
8	300	0.8429	1.7215	0.0000
8	301	0.8893	1.7317	0.0000
8	302	0.9358	1.7410	0.0000
8	303	0.9827	1.7466	0.0000
8	304	1.0298	1.7498	0.0000
8	305	1.0764	1.7497	0.0000
8	306	1.1219	1.7477	0.0000
8	307	1.1663	1.7432	0.0000
8	308	1.2097	1.7367	0.0000
8	309	1.2525	1.7280	0.0000
8	310	1.2960	1.7181	0.0000
8	311	1.3397	1.7085	0.0000
8	312	1.3855	1.7004	0.0000
8	313	1.4316	1.6964	0.0000
8	314	1.4772	1.6989	0.0000
8	315	1.5220	1.7052	0.0000
8	316	1.5631	1.7134	0.0000
8	317	1.6013	1.7218	0.0000
8	318	1.6400	1.7298	0.0000
8	319	1.6798	1.7358	0.0000
8	320	1.7202	1.7399	0.0000
8	321	1.7599	1.7420	0.0000
8	322	1.7998	1.7411	0.0000
8	323	1.8408	1.7379	0.0000
8	324	1.8834	1.7328	0.0000
8	325	1.9264	1.7265	0.0000
8	326	1.9727	1.7190	0.0000
8	327	2.0208	1.7134	0.0000
8	328	2.0726	1.7099	0.0000
8	329	2.1277	1.7102	0.0000
8	330	2.1845	1.7145	0.0000
8	331	2.2413	1.7217	0.0000
8	332	2.2935	1.7288	0.0000
8	333	2.3417	1.7367	0.0000
8	334	2.3885	1.7432	0.0000
8	335	2.4337	1.7473	0.0000
8	336	2.4774	1.7480	0.0000
8	337	2.5205	1.7460	0.0000
8	338	2.5623	1.7408	0.0000
8	339	2.6036	1.7334	0.0000
8	340	2.6449	1.7241	0.0000
8	341	2.6860	1.7117	0.0000
8	342	2.7296	1.6957	0.0000
8	343	2.7744	1.6797	0.0000
8	344	2.8181	1.6684	0.0000
8	345	2.8622	1.6616	0.0000
8	346	2.9048	1.6590	0.0000
8	347	2.9446	1.6604	0.0000
8	348	2.9806	1.6655	0.0000
8	349	3.0146	1.6721	0.0000
8	350	3.0474	1.6787	0.0000
8	351	3.0814	1.6830	0.0000
8	352	3.1162	1.6843	0.0000
8	353	3.1519	1.6828	0.0000
8	354	3.1888	1.6786	0.0000
8	355	3.2251	1.6728	0.0000
8	356	3.2631	1.6651	0.0000
8	357	3.3025	1.6561	0.0000
9	307	-0.1684	1.6186	0.0000
9	308	-0.1348	1.6162	0.0000
9	309	-0.1000	1.6148	0.0000
9	310	-0.0634	1.6165	0.0000
9	311	-0.0240	1.6232	0.0000
9	312	0.0153	1.6304	0.0000
9	313	0.0533	1.6366	0.0000
9	314	0.0926	1.6432	0.0000
9	315	0.1333	1.6484	0.0000
9	316	0.1767	1.6531	0.0000
9	317	0.2221	1.6556	0.0000
9	318	0.2681	1.6546	0.0000
9	319	0.3164	1.6518	0.0000
9	320	0.3647	1.6477	0.0000
9	321	0.4125	1.6420	0.0000
9	322	0.4586	1.6368	0.0000
9	323	0.5052	1.6338	0.0000
9	324	0.5509	1.6345	0.0000
9	325	0.5957	1.6391	0.0000
9	326	0.6386	1.6450	0.0000
9	327	0.6803	1.6526	0.0000
9	328	0.7204	1.6596	0.0000
9	329	0.7605	1.6649	0.0000
9	330	0.7999	1.6679	0.0000
9	331	0.8402	1.6690	0.0000
