#id	fr	x	y	z	velocity	headway	rho
47	1357	1.9205	1.6387	0.0000	0.8222	0.8689	1.1768
48	1358	1.1186	1.6304	0.0000	0.7455	0.8350	1.2837
47	1358	1.9536	1.6463	0.0000	0.8180	0.8705	1.1727
48	1359	1.1470	1.6308	0.0000	0.7403	0.8378	1.2825
47	1359	1.9848	1.6517	0.0000	0.8100	0.8722	1.1696
48	1360	1.1759	1.6303	0.0000	0.7393	0.8402	1.2824
47	1360	2.0161	1.6556	0.0000	0.7970	0.8734	1.1671
48	1361	1.2050	1.6286	0.0000	0.7438	0.8427	1.2834
47	1361	2.0477	1.6584	0.0000	0.7920	0.8726	1.1660
48	1362	1.2348	1.6259	0.0000	0.7508	0.8441	1.2847
47	1362	2.0789	1.6601	0.0000	0.7882	0.8704	1.1665
48	1363	1.2652	1.6224	0.0000	0.7620	0.8444	1.2875
47	1363	2.1096	1.6603	0.0000	0.7865	0.8672	1.1685
48	1364	1.2957	1.6175	0.0000	0.7765	0.8454	1.2917
47	1364	2.1411	1.6598	0.0000	0.7895	0.8613	1.1719
48	1365	1.3264	1.6115	0.0000	0.7872	0.8449	1.2971
47	1365	2.1713	1.6574	0.0000	0.7935	0.8550	1.1765
48	1366	1.3579	1.6058	0.0000	0.7947	0.8460	1.2986
47	1366	2.2039	1.6541	0.0000	0.7968	0.8453	1.1825
48	1367	1.3902	1.6012	0.0000	0.7995	0.8456	1.2982
47	1367	2.2358	1.6486	0.0000	0.8025	0.8350	1.1901
48	1368	1.4234	1.5993	0.0000	0.8035	0.8448	1.2952
47	1368	2.2682	1.6419	0.0000	0.8103	0.8232	1.1990
48	1369	1.4576	1.6026	0.0000	0.8077	0.8430	1.2902
47	1369	2.3006	1.6340	0.0000	0.8125	0.8116	1.2088
48	1370	1.4908	1.6088	0.0000	0.8105	0.8427	1.2839
47	1370	2.3335	1.6255	0.0000	0.8135	0.7991	1.2182
48	1371	1.5229	1.6142	0.0000	0.8107	0.8435	1.2772
48	1372	1.5546	1.6171	0.0000	0.8075	0.8453	1.2709
48	1373	1.5866	1.6177	0.0000	0.8025	0.8471	1.2650
48	1374	1.6188	1.6172	0.0000	0.7953	0.8473	1.2613
48	1375	1.6506	1.6164	0.0000	0.7935	0.8461	1.2591
48	1376	1.6822	1.6154	0.0000	0.7967	0.8444	1.2583
48	1377	1.7132	1.6135	0.0000	0.8020	0.8431	1.2580
48	1378	1.7444	1.6112	0.0000	0.8080	0.8395	1.2602
48	1379	1.7757	1.6081	0.0000	0.8125	0.8358	1.2621
48	1380	1.8082	1.6047	0.0000	0.8160	0.8305	1.2637
48	1381	1.8416	1.6009	0.0000	0.8193	0.8241	1.2669
48	1382	1.8754	1.5968	0.0000	0.8240	0.8186	1.2703
48	1383	1.9098	1.5932	0.0000	0.8253	0.8125	1.2723
49	1384	1.1810	1.6805	0.0000	0.7783	0.7628	1.0358
48	1384	1.9438	1.5905	0.0000	0.8227	0.8081	1.2732
49	1385	1.2125	1.6787	0.0000	0.7835	0.7645	1.0315
48	1385	1.9770	1.5892	0.0000	0.8145	0.8041	1.2750
49	1386	1.2453	1.6766	0.0000	0.7800	0.7646	1.0279
48	1386	2.0099	1.5919	0.0000	0.8035	0.8017	1.2769
49	1387	1.2775	1.6748	0.0000	0.7767	0.7653	1.0240
48	1387	2.0428	1.5973	0.0000	0.7890	0.8013	1.2767
49	1388	1.3085	1.6730	0.0000	0.7777	0.7660	1.0210
48	1388	2.0745	1.6023	0.0000	0.7718	0.8013	1.2761
49	1389	1.3382	1.6709	0.0000	0.7775	0.7666	1.0188
48	1389	2.1048	1.6060	0.0000	0.7558	0.8040	1.2734
49	1390	1.3695	1.6687	0.0000	0.7753	0.7645	1.0176
48	1390	2.1340	1.6087	0.0000	0.7438	0.8087	1.2713
49	1391	1.3991	1.6653	0.0000	0.7737	0.7639	1.0173
48	1391	2.1630	1.6112	0.0000	0.7337	0.8139	1.2676
49	1392	1.4303	1.6607	0.0000	0.7765	0.7607	1.0185
48	1392	2.1910	1.6130	0.0000	0.7262	0.8187	1.2663
49	1393	1.4614	1.6557	0.0000	0.7822	0.7571	1.0200
48	1393	2.2185	1.6136	0.0000	0.7220	0.8228	1.2659
49	1394	1.4920	1.6498	0.0000	0.7863	0.7541	1.0220
48	1394	2.2461	1.6130	0.0000	0.7212	0.8256	1.2661
49	1395	1.5226	1.6450	0.0000	0.7798	0.7519	1.0232
48	1395	2.2745	1.6111	0.0000	0.7210	0.8261	1.2674
49	1396	1.5548	1.6415	0.0000	0.7777	0.7486	1.0231
48	1396	2.3034	1.6083	0.0000	0.7200	0.8255	1.2706
49	1397	1.5881	1.6403	0.0000	0.7700	0.7452	1.0214
49	1398	1.6214	1.6407	0.0000	0.7627	0.7419	1.0193
49	1399	1.6527	1.6422	0.0000	0.7560	0.7406	1.0166
49	1400	1.6814	1.6447	0.0000	0.7485	0.7410	1.0214
49	1401	1.7102	1.6453	0.0000	0.7408	0.7408	1.0180
49	1402	1.7383	1.6474	0.0000	0.7335	0.7405	1.0152
49	1403	1.7665	1.6502	0.0000	0.7290	0.7402	1.0128
49	1404	1.7944	1.6526	0.0000	0.7335	0.7401	1.0110
49	1405	1.8220	1.6543	0.0000	0.7453	0.7391	1.0107
49	1406	1.8511	1.6540	0.0000	0.7595	0.7364	1.0115
49	1407	1.8815	1.6519	0.0000	0.7750	0.7326	1.0133
50	1408	0.6727	1.5402	0.0000	0.8027	1.2403	1.0469
49	1408	1.9130	1.6482	0.0000	0.7935	0.7276	1.0163
50	1409	0.7063	1.5336	0.0000	0.8340	1.2398	1.0441
49	1409	1.9461	1.6440	0.0000	0.8127	0.7205	1.0203
50	1410	0.7420	1.5280	0.0000	0.8565	1.2375	1.0412
49	1410	1.9795	1.6395	0.0000	0.8293	0.7121	1.0259
50	1411	0.7780	1.5230	0.0000	0.8683	1.2360	1.0373
49	1411	2.0140	1.6360	0.0000	0.8372	0.7024	1.0318
50	1412	0.8137	1.5209	0.0000	0.8685	1.2346	1.0331
49	1412	2.0483	1.6324	0.0000	0.8427	0.6935	1.0373
50	1413	0.8530	1.5260	0.0000	0.8592	1.2309	1.0274
49	1413	2.0839	1.6305	0.0000	0.8438	0.6836	1.0447
50	1414	0.8898	1.5310	0.0000	0.8402	1.2297	1.0222
49	1414	2.1195	1.6319	0.0000	0.8385	0.6743	1.0504
50	1415	0.9248	1.5356	0.0000	0.8110	1.2289	1.0184
49	1415	2.1537	1.6357	0.0000	0.8275	0.6669	1.0550
50	1416	0.9576	1.5391	0.0000	0.7855	1.2284	1.0163
49	1416	2.1860	1.6381	0.0000	0.8103	0.6616	1.0582
50	1417	0.9878	1.5421	0.0000	0.7628	1.2308	1.0139
49	1417	2.2186	1.6391	0.0000	0.7920	0.6566	1.0597
50	1418	1.0164	1.5454	0.0000	0.7343	1.2341	1.0117
49	1418	2.2505	1.6394	0.0000	0.7725	0.6520	1.0604
50	1419	1.0424	1.5479	0.0000	0.7135	1.2391	1.0099
49	1419	2.2815	1.6395	0.0000	0.7520	0.6474	1.0602
50	1420	1.0664	1.5488	0.0000	0.7015	1.2441	1.0093
49	1420	2.3105	1.6413	0.0000	0.7362	0.6449	1.0588
50	1421	1.0922	1.5497	0.0000	0.6965	1.2459	1.0095
49	1421	2.3381	1.6428	0.0000	0.7242	0.6445	1.0580
50	1422	1.1188	1.5492	0.0000	0.7040	1.2463	1.0083
49	1422	2.3651	1.6432	0.0000	0.7110	0.6450	1.0575
50	1423	1.1467	1.5480	0.0000	0.7175	1.2462	1.0053
49	1423	2.3929	1.6416	0.0000	0.7000	0.6435	1.0584
50	1424	1.1752	1.5455	0.0000	0.7417	1.2451	1.0033
49	1424	2.4203	1.6393	0.0000	0.6920	0.6416	1.0601
50	1425	1.2054	1.5426	0.0000	0.7720	1.2428	1.0019
49	1425	2.4482	1.6350	0.0000	0.6892	0.6380	1.0634
50	1426	1.2362	1.5386	0.0000	0.7990	1.2395	1.0014
49	1426	2.4757	1.6304	0.0000	0.6878	0.6332	1.0680
50	1427	1.2694	1.5343	0.0000	0.8192	1.2336	1.0022
49	1427	2.5030	1.6243	0.0000	0.6847	0.6277	1.0745
50	1428	1.3034	1.5300	0.0000	0.8340	1.2271	1.0025
50	1429	1.3391	1.5285	0.0000	0.8453	1.2192	1.0025
50	1430	1.3752	1.5309	0.0000	0.8527	1.2110	1.0018
50	1431	1.4118	1.5385	0.0000	0.8577	1.2014	1.0016
50	1432	1.4465	1.5442	0.0000	0.8507	1.1925	1.0025
50	1433	1.4803	1.5478	0.0000	0.8385	1.1839	1.0048
50	1434	1.5133	1.5504	0.0000	0.8200	1.1754	1.0073
50	1435	1.5465	1.5535	0.0000	0.8013	1.1656	1.0116
50	1436	1.5793	1.5577	0.0000	0.7805	1.1554	1.0165
50	1437	1.6097	1.5615	0.0000	0.7673	1.1469	1.0233
50	1438	1.6388	1.5644	0.0000	0.7593	1.1402	1.0293
50	1439	1.6671	1.5658	0.0000	0.7540	1.1343	1.0347
50	1440	1.6957	1.5661	0.0000	0.7515	1.1292	1.0383
50	1441	1.7240	1.5646	0.0000	0.7475	1.1246	1.0416
50	1442	1.7534	1.5618	0.0000	0.7512	1.1196	1.0446
50	1443	1.7840	1.5575	0.0000	0.7575	1.1132	1.0472
50	1444	1.8149	1.5517	0.0000	0.7665	1.1071	1.0485
50	1445	1.8471	1.5458	0.0000	0.7735	1.0991	1.0503
51	1446	1.0691	1.6798	0.0000	0.7285	0.8092	1.0691
50	1446	1.8783	1.5402	0.0000	0.7795	1.0929	1.0515
51	1447	1.0981	1.6773	0.0000	0.7318	0.8121	1.0688
50	1447	1.9102	1.5366	0.0000	0.7803	1.0860	1.0537
51	1448	1.1273	1.6743	0.0000	0.7392	0.8145	1.0679
50	1448	1.9418	1.5364	0.0000	0.7797	1.0792	1.0561
51	1449	1.1578	1.6711	0.0000	0.7488	0.8159	1.0666
50	1449	1.9737	1.5408	0.0000	0.7728	1.0723	1.0592
51	1450	1.1872	1.6694	0.0000	0.7562	0.8179	1.0650
50	1450	2.0051	1.5461	0.0000	0.7600	1.0657	1.0618
51	1451	1.2199	1.6702	0.0000	0.7660	0.8159	1.0631
50	1451	2.0358	1.5493	0.0000	0.7435	1.0594	1.0665
51	1452	1.2511	1.6751	0.0000	0.7765	0.8144	1.0616
50	1452	2.0655	1.5508	0.0000	0.7282	1.0531	1.0710
51	1453	1.2831	1.6824	0.0000	0.7900	0.8128	1.0599
51	1454	1.3141	1.6891	0.0000	0.8028	0.8099	1.0598
51	1455	1.3445	1.6942	0.0000	0.8177	0.8066	1.0607
51	1456	1.3755	1.6969	0.0000	0.8210	0.8002	1.0633
51	1457	1.4087	1.6980	0.0000	0.8317	0.7928	1.0654
51	1458	1.4433	1.6972	0.0000	0.8378	0.7845	1.0674
51	1459	1.4789	1.6944	0.0000	0.8468	0.7766	1.0689
51	1460	1.5143	1.6902	0.0000	0.8560	0.7697	1.0700
51	1461	1.5483	1.6843	0.0000	0.8690	0.7661	1.0704
51	1462	1.5838	1.6767	0.0000	0.8750	0.7620	1.0703
51	1463	1.6182	1.6681	0.0000	0.8777	0.7611	1.0692
51	1464	1.6528	1.6598	0.0000	0.8790	0.7612	1.0668
51	1465	1.6869	1.6529	0.0000	0.8735	0.7634	1.0636
51	1466	1.7231	1.6480	0.0000	0.8690	0.7650	1.0599
51	1467	1.7587	1.6453	0.0000	0.8607	0.7688	1.0559
51	1468	1.7944	1.6457	0.0000	0.8540	0.7740	1.0514
51	1469	1.8305	1.6487	0.0000	0.8490	0.7783	1.0474
51	1470	1.8637	1.6520	0.0000	0.8395	0.7821	1.0456
51	1471	1.8959	1.6541	0.0000	0.8250	0.7842	1.0450
51	1472	1.9281	1.6555	0.0000	0.8110	0.7820	1.0477
52	1473	0.8365	1.5784	0.0000	0.8747	1.1233	1.0259
51	1473	1.9598	1.6551	0.0000	0.7975	0.7784	1.0517
52	1474	0.8710	1.5729	0.0000	0.8853	1.1214	1.0227
51	1474	1.9924	1.6538	0.0000	0.7867	0.7712	1.0567
52	1475	0.9071	1.5664	0.0000	0.8930	1.1156	1.0205
51	1475	2.0227	1.6525	0.0000	0.7835	0.7639	1.0641
52	1476	0.9432	1.5590	0.0000	0.9037	1.1099	1.0179
51	1476	2.0531	1.6511	0.0000	0.7877	0.7558	1.0720
52	1477	0.9794	1.5514	0.0000	0.9055	1.1037	1.0162
51	1477	2.0831	1.6486	0.0000	0.7923	0.7482	1.0800
52	1478	1.0161	1.5445	0.0000	0.9013	1.0973	1.0148
51	1478	2.1134	1.6457	0.0000	0.7993	0.7406	1.0882
52	1479	1.0535	1.5398	0.0000	0.8942	1.0917	1.0139
51	1479	2.1452	1.6423	0.0000	0.8075	0.7316	1.0969
52	1480	1.0903	1.5391	0.0000	0.8818	1.0868	1.0134
51	1480	2.1771	1.6389	0.0000	0.8193	0.7232	1.1050
52	1481	1.1277	1.5410	0.0000	0.8660	1.0833	1.0121
51	1481	2.2110	1.6366	0.0000	0.8285	0.7124	1.1138
52	1482	1.1633	1.5447	0.0000	0.8450	1.0817	1.0111
51	1482	2.2450	1.6344	0.0000	0.8315	0.7017	1.1215
52	1483	1.1970	1.5486	0.0000	0.8187	1.0825	1.0093
51	1483	2.2795	1.6333	0.0000	0.8347	0.6912	1.1276
52	1484	1.2287	1.5516	0.0000	0.7897	1.0867	1.0071
51	1484	2.3154	1.6357	0.0000	0.8310	0.6794	1.1324
52	1485	1.2598	1.5536	0.0000	0.7662	1.0906	1.0054
51	1485	2.3504	1.6378	0.0000	0.8220	0.6696	1.1362
52	1486	1.2896	1.5548	0.0000	0.7435	1.0949	1.0043
51	1486	2.3845	1.6392	0.0000	0.8068	0.6603	1.1395
52	1487	1.3174	1.5557	0.0000	0.7290	1.0983	1.0053
51	1487	2.4157	1.6397	0.0000	0.7908	0.6533	1.1418
52	1488	1.3436	1.5565	0.0000	0.7225	1.1037	1.0062
51	1488	2.4473	1.6401	0.0000	0.7725	0.6455	1.1434
52	1489	1.3694	1.5564	0.0000	0.7220	1.1082	1.0080
51	1489	2.4776	1.6392	0.0000	0.7500	0.6388	1.1448
52	1490	1.3968	1.5554	0.0000	0.7250	1.1091	1.0110
52	1491	1.4251	1.5533	0.0000	0.7325	1.1086	1.0135
52	1492	1.4549	1.5499	0.0000	0.7485	1.1064	1.0155
52	1493	1.4860	1.5456	0.0000	0.7740	1.1025	1.0168
52	1494	1.5175	1.5406	0.0000	0.8038	1.0979	1.0179
52	1495	1.5498	1.5344	0.0000	0.8303	1.0926	1.0184
52	1496	1.5826	1.5288	0.0000	0.8520	1.0860	1.0186
52	1497	1.6168	1.5233	0.0000	0.8660	1.0778	1.0187
52	1498	1.6532	1.5206	0.0000	0.8745	1.0678	1.0188
52	1499	1.6909	1.5212	0.0000	0.8795	1.0547	1.0196
52	1500	1.7289	1.5259	0.0000	0.8780	1.0403	1.0210
52	1501	1.7659	1.5322	0.0000	0.8690	1.0247	1.0238
52	1502	1.8013	1.5380	0.0000	0.8532	1.0115	1.0262
52	1503	1.8358	1.5424	0.0000	0.8275	0.9997	1.0287
