#id	fr	x	y	z	velocity	headway	rho
37	1061	1.7576	1.7346	0.0000	0.6625	0.8380	0.9996
37	1062	1.7830	1.7324	0.0000	0.6750	0.8362	1.0021
37	1063	1.8090	1.7305	0.0000	0.6903	0.8339	1.0045
37	1064	1.8353	1.7284	0.0000	0.7078	0.8314	1.0071
37	1065	1.8628	1.7257	0.0000	0.7213	0.8284	1.0098
37	1066	1.8932	1.7223	0.0000	0.7422	0.8237	1.0131
37	1067	1.9239	1.7189	0.0000	0.7650	0.8191	1.0187
37	1068	1.9551	1.7159	0.0000	0.7828	0.8135	1.0272
37	1069	1.9872	1.7133	0.0000	0.7967	0.8074	1.0347
37	1070	2.0186	1.7119	0.0000	0.8050	0.8016	1.0263
37	1071	2.0545	1.7121	0.0000	0.7997	0.7919	1.0306
37	1072	2.0890	1.7136	0.0000	0.7945	0.7842	1.0354
38	1073	0.9744	1.5784	0.0000	0.6623	1.1477	0.9482
37	1073	2.1221	1.7165	0.0000	0.7855	0.7780	1.0386
38	1074	1.0014	1.5810	0.0000	0.6085	1.1526	0.9452
37	1074	2.1540	1.7204	0.0000	0.7683	0.7739	1.0382
38	1075	1.0259	1.5862	0.0000	0.6290	1.1589	0.9431
37	1075	2.1848	1.7228	0.0000	0.7472	0.7711	1.0363
38	1076	1.0472	1.5937	0.0000	0.5913	1.1659	0.9420
37	1076	2.2131	1.7235	0.0000	0.7130	0.7699	1.0332
38	1077	1.0677	1.6014	0.0000	0.5510	1.1740	0.9415
37	1077	2.2417	1.7223	0.0000	0.6807	0.7674	1.0302
38	1078	1.0865	1.6090	0.0000	0.5217	1.1828	0.9422
37	1078	2.2693	1.7204	0.0000	0.6505	0.7654	1.0266
38	1079	1.1050	1.6160	0.0000	0.5085	1.1895	0.9442
37	1079	2.2945	1.7191	0.0000	0.6255	0.7654	1.0231
38	1080	1.1231	1.6220	0.0000	0.5057	1.1944	0.9477
37	1080	2.3175	1.7188	0.0000	0.6057	0.7668	1.0198
38	1081	1.1423	1.6267	0.0000	0.5130	1.1974	0.9518
37	1081	2.3397	1.7188	0.0000	0.5885	0.7686	1.0173
38	1082	1.1620	1.6300	0.0000	0.5255	1.1993	0.9566
37	1082	2.3613	1.7186	0.0000	0.5755	0.7707	1.0152
38	1083	1.1831	1.6317	0.0000	0.5460	1.1992	0.9618
38	1084	1.2048	1.6327	0.0000	0.5673	1.1994	0.9668
38	1085	1.2282	1.6323	0.0000	0.5905	1.1989	0.9712
38	1086	1.2524	1.6319	0.0000	0.6062	1.1961	0.9761
38	1087	1.2779	1.6312	0.0000	0.6158	1.1940	0.9796
38	1088	1.3049	1.6330	0.0000	0.6220	1.1892	0.9830
38	1089	1.3319	1.6382	0.0000	0.6287	1.1849	0.9858
38	1090	1.3593	1.6425	0.0000	0.6323	1.1811	0.9877
38	1091	1.3848	1.6481	0.0000	0.6312	1.1794	0.9895
38	1092	1.4083	1.6538	0.0000	0.6265	1.1803	0.9912
38	1093	1.4319	1.6579	0.0000	0.6175	1.1814	0.9931
38	1094	1.4563	1.6602	0.0000	0.6102	1.1819	0.9954
38	1095	1.4811	1.6618	0.0000	0.6057	1.1814	0.9984
38	1096	1.5049	1.6639	0.0000	0.6102	1.1811	1.0024
38	1097	1.5285	1.6656	0.0000	0.6217	1.1801	1.0070
38	1098	1.5519	1.6668	0.0000	0.6355	1.1801	1.0115
38	1099	1.5760	1.6666	0.0000	0.6488	1.1798	1.0157
38	1100	1.6016	1.6645	0.0000	0.6607	1.1771	1.0206
38	1101	1.6289	1.6604	0.0000	0.6730	1.1731	1.0247
39	1102	0.8803	1.6244	0.0000	0.7412	0.7767	1.2139
38	1102	1.6570	1.6555	0.0000	0.6822	1.1668	1.0291
39	1103	0.9092	1.6245	0.0000	0.7262	0.7769	1.2138
38	1103	1.6861	1.6503	0.0000	0.6853	1.1600	1.0326
39	1104	0.9377	1.6240	0.0000	0.7138	0.7781	1.2132
38	1104	1.7158	1.6458	0.0000	0.6845	1.1523	1.0361
39	1105	0.9653	1.6231	0.0000	0.6998	0.7801	1.2128
38	1105	1.7454	1.6441	0.0000	0.6795	1.1451	1.0389
39	1106	0.9926	1.6223	0.0000	0.6910	0.7815	1.2123
38	1106	1.7741	1.6450	0.0000	0.6710	1.1396	1.0411
