# PeTrack project: single_file_gender_female_1_4.pet
# raw trajectory file: single_file_gender_female_1_4.trc
# framerate: 25 fps
# z: can be 3d position or height of person (alternating or not)
# id frame x/m y/m z/m markerID
7 264 -1.34394 4.08119 1.61 714
7 265 -1.35525 4.09477 1.61 714
7 266 -1.36233 4.10541 1.61 714
7 267 -1.36597 4.11282 1.61 714
7 268 -1.37296 4.12863 1.61 714
7 269 -1.38015 4.1416 1.61 714
7 270 -1.38808 4.1626 1.61 714
7 271 -1.3947 4.18016 1.61 714
7 272 -1.39676 4.19366 1.61 714
7 273 -1.39684 4.21322 1.61 714
7 274 -1.39668 4.23593 1.61 714
7 275 -1.39639 4.25432 1.61 714
7 276 -1.38954 4.27278 1.61 714
7 277 -1.38203 4.29192 1.61 714
7 278 -1.3778 4.30157 1.61 714
7 279 -1.37097 4.31427 1.61 714
7 280 -1.36221 4.33078 1.61 714
7 281 -1.35669 4.34625 1.61 714
7 282 -1.35266 4.35925 1.61 714
7 283 -1.34987 4.37544 1.61 714
7 284 -1.34657 4.39068 1.61 714
7 285 -1.34406 4.40729 1.61 714
7 286 -1.33823 4.42381 1.61 714
7 287 -1.33736 4.44048 1.61 714
7 288 -1.3325 4.47086 1.61 714
7 289 -1.33015 4.4851 1.61 714
7 290 -1.32899 4.50922 1.61 714
7 291 -1.33004 4.53175 1.61 714
7 292 -1.32421 4.55281 1.61 714
7 293 -1.32813 4.57596 1.61 714
7 294 -1.33024 4.59864 1.61 714
7 295 -1.3395 4.61965 1.61 714
7 296 -1.3527 4.64097 1.61 714
7 297 -1.35914 4.64668 1.61 714
7 298 -1.36823 4.66902 1.61 714
7 299 -1.38141 4.68192 1.61 714
7 300 -1.4022 4.69605 1.61 714
7 301 -1.40974 4.70699 1.61 714
7 302 -1.42348 4.71974 1.61 714
7 303 -1.44415 4.73012 1.61 714
7 304 -1.45919 4.74506 1.61 714
7 305 -1.47495 4.75718 1.61 714
7 306 -1.48724 4.76722 1.61 714
7 307 -1.50335 4.78514 1.61 714
7 308 -1.51878 4.80592 1.61 714
7 309 -1.53018 4.82946 1.61 714
7 310 -1.54171 4.85498 1.61 714
7 311 -1.55167 4.88243 1.61 714
7 312 -1.56214 4.90319 1.61 714
7 313 -1.56953 4.92963 1.61 714
7 314 -1.57924 4.95142 1.61 714
7 315 -1.58488 4.96834 1.61 714
7 316 -1.59698 4.99498 1.61 714
7 317 -1.60504 5.01339 1.61 714
7 318 -1.61866 5.03424 1.61 714
7 319 -1.62562 5.06375 1.61 714
7 320 -1.63255 5.08275 1.61 714
7 321 -1.64028 5.10445 1.61 714
7 322 -1.65969 5.13506 1.61 714
7 323 -1.67335 5.16332 1.61 714
7 324 -1.69197 5.18793 1.61 714
7 325 -1.70961 5.20959 1.61 714
7 326 -1.7331 5.22851 1.61 714
7 327 -1.75013 5.25319 1.61 714
7 328 -1.77761 5.26542 1.61 714
7 329 -1.79727 5.2763 1.61 714
7 330 -1.82176 5.2857 1.61 714
7 331 -1.84414 5.29347 1.61 714
7 332 -1.86705 5.30533 1.61 714
7 333 -1.89137 5.30946 1.61 714
7 334 -1.91127 5.31199 1.61 714
7 335 -1.93111 5.3111 1.61 714
7 336 -1.95645 5.31671 1.61 714
7 337 -1.9806 5.32499 1.61 714
7 338 -2.008 5.32983 1.61 714
7 339 -2.02544 5.34899 1.61 714
7 340 -2.04416 5.36213 1.61 714
7 341 -2.0645 5.3791 1.61 714
7 342 -2.08432 5.39833 1.61 714
7 343 -2.10058 5.41701 1.61 714
7 344 -2.12068 5.43404 1.61 714
7 345 -2.14667 5.45796 1.61 714
7 346 -2.14712 5.47105 1.61 714
7 347 -2.16163 5.48947 1.61 714
7 348 -2.15872 5.50334 1.61 714
7 349 -2.17614 5.52456 1.61 714
7 350 -2.17923 5.53379 1.61 714
7 351 -2.18827 5.55825 1.61 714
7 352 -2.20374 5.57613 1.61 714
7 353 -2.21636 5.59552 1.61 714
7 354 -2.22601 5.60851 1.61 714
7 355 -2.23927 5.6244 1.61 714
7 356 -2.24726 5.63566 1.61 714
7 357 -2.27771 5.65184 1.61 714
7 358 -2.28866 5.66101 1.61 714
7 359 -2.30344 5.67026 1.61 714
7 360 -2.30858 5.67506 1.61 714
7 361 -2.32593 5.68274 1.61 714
7 362 -2.34095 5.68887 1.61 714
7 363 -2.36587 5.69989 1.61 714
7 364 -2.39441 5.7057 1.61 714
7 365 -2.40999 5.70878 1.61 714
7 366 -2.41623 5.70734 1.61 714
7 367 -2.41864 5.69711 1.61 714
7 368 -2.44806 5.70333 1.61 714
7 369 -2.46584 5.7027 1.61 714
7 370 -2.47195 5.69449 1.61 714
7 371 -2.49186 5.69585 1.61 714
7 372 -2.50546 5.69922 1.61 714
7 373 -2.53002 5.70743 1.61 714
7 374 -2.53272 5.70476 1.61 714
7 375 -2.55669 5.71168 1.61 714
7 376 -2.56572 5.7171 1.61 714
7 377 -2.59425 5.72936 1.61 714
7 378 -2.60694 5.73205 1.61 714
7 379 -2.61986 5.73687 1.61 714
7 380 -2.63457 5.74177 1.61 714
7 381 -2.64908 5.74459 1.61 714
7 382 -2.66002 5.74722 1.61 714
7 383 -2.66793 5.75084 1.61 714
7 384 -2.68789 5.75902 1.61 714
7 385 -2.69547 5.76357 1.61 714
7 386 -2.70685 5.77041 1.61 714
7 387 -2.71487 5.77919 1.61 714
7 388 -2.72307 5.79004 1.61 714
7 389 -2.73489 5.8011 1.61 714
7 390 -2.75011 5.81025 1.61 714
7 391 -2.7575 5.8127 1.61 714
7 392 -2.76755 5.82369 1.61 714
7 393 -2.77993 5.82222 1.61 714
7 394 -2.78777 5.82893 1.61 714
7 395 -2.79475 5.82717 1.61 714
7 396 -2.80779 5.83205 1.61 714
7 397 -2.81448 5.833 1.61 714
7 398 -2.82165 5.83584 1.61 714
7 399 -2.82886 5.83621 1.61 714
7 400 -2.8379 5.83841 1.61 714
7 401 -2.84843 5.83652 1.61 714
7 402 -2.85682 5.83583 1.61 714
7 403 -2.86581 5.83473 1.61 714
7 404 -2.87577 5.83261 1.61 714
7 405 -2.88188 5.82864 1.61 714
7 406 -2.8897 5.8158 1.61 714
7 407 -2.89627 5.81006 1.61 714
7 408 -2.90383 5.81239 1.61 714
7 409 -2.91207 5.80654 1.61 714
7 410 -2.9191 5.79997 1.61 714
7 411 -2.9236 5.79181 1.61 714
7 412 -2.93013 5.78587 1.61 714
7 413 -2.93575 5.7752 1.61 714
7 414 -2.94296 5.77189 1.61 714
7 415 -2.95464 5.76409 1.61 714
7 416 -2.96679 5.76052 1.61 714
7 417 -2.96735 5.75743 1.61 714
7 418 -2.98456 5.75932 1.61 714
7 419 -2.99695 5.75787 1.61 714
7 420 -3.00597 5.75833 1.61 714
7 421 -3.02375 5.75712 1.61 714
7 422 -3.03432 5.75556 1.61 714
7 423 -3.04694 5.75619 1.61 714
7 424 -3.05934 5.75474 1.61 714
7 425 -3.07219 5.75746 1.61 714
7 426 -3.08639 5.7561 1.61 714
7 427 -3.09949 5.76091 1.61 714
7 428 -3.11395 5.76166 1.61 714
7 429 -3.1232 5.76418 1.61 714
7 430 -3.13814 5.76913 1.61 714
7 431 -3.14971 5.77598 1.61 714
7 432 -3.16697 5.78523 1.61 714
7 433 -3.18063 5.79431 1.61 714
7 434 -3.19041 5.80109 1.61 714
7 435 -3.19978 5.80321 1.61 714
7 436 -3.21652 5.80871 1.61 714
7 437 -3.22739 5.80925 1.61 714
7 438 -3.24371 5.81009 1.61 714
7 439 -3.25615 5.80861 1.61 714
7 440 -3.26703 5.80916 1.61 714
7 441 -3.27765 5.8076 1.61 714
7 442 -3.28985 5.80402 1.61 714
7 443 -3.29633 5.79805 1.61 714
7 444 -3.3041 5.78792 1.61 714
7 445 -3.32017 5.78664 1.61 714
7 446 -3.3264 5.77859 1.61 714
7 447 -3.33019 5.76781 1.61 714
7 448 -3.34037 5.76042 1.61 714
7 449 -3.34992 5.7504 1.61 714
7 450 -3.35768 5.74034 1.61 714
7 451 -3.36905 5.73046 1.61 714
7 452 -3.37834 5.7184 1.61 714
7 453 -3.3809 5.71016 1.61 714
7 454 -3.38452 5.69509 1.61 714
7 455 -3.40335 5.68836 1.61 714
7 456 -3.41286 5.67838 1.61 714
7 457 -3.4232 5.67476 1.61 714
7 458 -3.43505 5.66907 1.61 714
7 459 -3.44357 5.66534 1.61 714
7 460 -3.45723 5.65977 1.61 714
7 461 -3.46546 5.65496 1.61 714
7 462 -3.48174 5.65471 1.61 714
7 463 -3.49387 5.65115 1.61 714
7 464 -3.506 5.6476 1.61 714
7 465 -3.52174 5.64421 1.61 714
7 466 -3.53387 5.64065 1.61 714
7 467 -3.54628 5.63919 1.61 714
7 468 -3.56047 5.63778 1.61 714
7 469 -3.57441 5.63432 1.61 714
7 470 -3.58318 5.63265 1.61 714
7 471 -3.59767 5.63335 1.61 714
7 472 -3.61188 5.63196 1.61 714
7 473 -3.62456 5.63257 1.61 714
7 474 -3.63392 5.63512 1.61 714
7 475 -3.64355 5.63972 1.61 714
7 476 -3.65681 5.64452 1.61 714
7 477 -3.66716 5.64091 1.61 714
7 478 -3.67987 5.64153 1.61 714
7 479 -3.69226 5.64002 1.61 714
7 480 -3.70287 5.63846 1.61 714
7 481 -3.71137 5.63472 1.61 714
7 482 -3.72227 5.63525 1.61 714
7 483 -3.73149 5.62798 1.61 714
7 484 -3.74171 5.61956 1.61 714
7 485 -3.75197 5.62059 1.61 714
7 486 -3.76151 5.60857 1.61 714
7 487 -3.77357 5.60244 1.61 714
7 488 -3.77706 5.59262 1.61 714
7 489 -3.78482 5.58017 1.61 714
7 490 -3.79398 5.57119 1.61 714
7 491 -3.81126 5.5642 1.61 714
7 492 -3.8134 5.55477 1.61 714
7 493 -3.8193 5.54484 1.61 714
7 494 -3.82799 5.53297 1.61 714
7 495 -3.83341 5.52495 1.61 714
7 496 -3.84504 5.51109 1.61 714
7 497 -3.85321 5.50494 1.61 714
7 498 -3.868 5.49533 1.61 714
7 499 -3.87735 5.48549 1.61 714
7 500 -3.88825 5.47818 1.61 714
7 501 -3.90268 5.46684 1.61 714
7 502 -3.91511 5.45263 1.61 714
7 503 -3.93086 5.44158 1.61 714
7 504 -3.94606 5.42862 1.61 714
7 505 -3.96047 5.42057 1.61 714
7 506 -3.98056 5.41165 1.61 714
7 507 -3.99123 5.40437 1.61 714
7 508 -4.00483 5.39871 1.61 714
7 509 -4.02096 5.39658 1.61 714
7 510 -4.03834 5.39427 1.61 714
7 511 -4.05339 5.38909 1.61 714
7 512 -4.06784 5.38306 1.61 714
7 513 -4.08407 5.38307 1.61 714
7 514 -4.09777 5.3757 1.61 714
7 515 -4.11098 5.36998 1.61 714
7 516 -4.12504 5.36296 1.61 714
7 517 -4.13955 5.35317 1.61 714
7 518 -4.15139 5.34408 1.61 714
7 519 -4.16202 5.33027 1.61 714
7 520 -4.1757 5.31472 1.61 714
7 521 -4.17757 5.30742 1.61 714
7 522 -4.18768 5.29534 1.61 714
7 523 -4.19305 5.28018 1.61 714
7 524 -4.19627 5.27107 1.61 714
7 525 -4.20444 5.25952 1.61 714
7 526 -4.20244 5.25213 1.61 714
7 527 -4.20242 5.24002 1.61 714
7 528 -4.20519 5.23367 1.61 714
7 529 -4.21101 5.22798 1.61 714
7 530 -4.21232 5.22059 1.61 714
7 531 -4.21577 5.21307 1.61 714
7 532 -4.21778 5.20241 1.61 714
7 533 -4.22318 5.19595 1.61 714
7 534 -4.2269 5.18485 1.61 714
7 535 -4.23087 5.1716 1.61 714
7 536 -4.24199 5.1629 1.61 714
7 537 -4.24743 5.15591 1.61 714
7 538 -4.25419 5.14472 1.61 714
7 539 -4.26065 5.13484 1.61 714
7 540 -4.26674 5.12627 1.61 714
7 541 -4.27571 5.11858 1.61 714
7 542 -4.28565 5.11106 1.61 714
7 543 -4.29376 5.10159 1.61 714
7 544 -4.305 5.09428 1.61 714
7 545 -4.31348 5.08814 1.61 714
7 546 -4.32509 5.07974 1.61 714
7 547 -4.33921 5.07308 1.61 714
7 548 -4.34846 5.06449 1.61 714
7 549 -4.3608 5.05918 1.61 714
7 550 -4.38637 5.04595 1.61 714
7 551 -4.38817 5.03847 1.61 714
7 552 -4.40035 5.03033 1.61 714
7 553 -4.42041 5.0215 1.61 714
7 554 -4.43057 5.01285 1.61 714
7 555 -4.43691 5.00591 1.61 714
7 556 -4.45104 4.99874 1.61 714
7 557 -4.45737 4.99026 1.61 714
7 558 -4.46788 4.97778 1.61 714
7 559 -4.46593 4.97229 1.61 714
7 560 -4.47553 4.9561 1.61 714
7 561 -4.48356 4.94498 1.61 714
7 562 -4.48564 4.93255 1.61 714
7 563 -4.48906 4.91963 1.61 714
7 564 -4.49056 4.90784 1.61 714
7 565 -4.49175 4.88917 1.61 714
7 566 -4.4878 4.87778 1.61 714
7 567 -4.48547 4.85839 1.61 714
7 568 -4.48162 4.84645 1.61 714
7 569 -4.47745 4.83685 1.61 714
7 570 -4.47423 4.82455 1.61 714
7 571 -4.47237 4.81586 1.61 714
7 572 -4.46691 4.807 1.61 714
7 573 -4.4635 4.79674 1.61 714
7 574 -4.45885 4.78611 1.61 714
7 575 -4.45395 4.77469 1.61 714
7 576 -4.45647 4.76495 1.61 714
7 577 -4.45307 4.75465 1.61 714
7 578 -4.45868 4.73971 1.61 714
7 579 -4.46167 4.72248 1.61 714
7 580 -4.46292 4.71749 1.61 714
7 581 -4.4608 4.69722 1.61 714
7 582 -4.45585 4.69298 1.61 714
7 583 -4.45819 4.68312 1.61 714
7 584 -4.45557 4.67456 1.61 714
7 585 -4.45971 4.66196 1.61 714
7 586 -4.46776 4.65075 1.61 714
7 587 -4.47818 4.63106 1.61 714
7 588 -4.48151 4.62523 1.61 714
7 589 -4.49095 4.61476 1.61 714
7 590 -4.50073 4.60387 1.61 714
7 591 -4.51263 4.58859 1.61 714
7 592 -4.52368 4.58555 1.61 714
7 593 -4.53999 4.57365 1.61 714
7 594 -4.55693 4.56809 1.61 714
7 595 -4.57148 4.55849 1.61 714
7 596 -4.58353 4.54743 1.61 714
7 597 -4.59484 4.53729 1.61 714
7 598 -4.60687 4.52624 1.61 714
7 599 -4.61781 4.51418 1.61 714
7 600 -4.6277 4.50115 1.61 714
7 601 -4.63404 4.48799 1.61 714
7 602 -4.64213 4.47013 1.61 714
7 603 -4.64458 4.45972 1.61 714
7 604 -4.64634 4.4455 1.61 714
7 605 -4.65231 4.43523 1.61 714
7 606 -4.65512 4.42202 1.61 714
7 607 -4.65685 4.41257 1.61 714
7 608 -4.65756 4.40217 1.61 714
7 609 -4.65472 4.39162 1.61 714
7 610 -4.65049 4.38293 1.61 714
7 611 -4.64557 4.37045 1.61 714
7 612 -4.64205 4.36086 1.61 714
7 613 -4.63677 4.35121 1.61 714
7 614 -4.6322 4.34065 1.61 714
7 615 -4.62975 4.33208 1.61 714
7 616 -4.62448 4.32245 1.61 714
7 617 -4.61643 4.31652 1.61 714
7 618 -4.61363 4.30135 1.61 714
7 619 -4.60977 4.2899 1.61 714
7 620 -4.60909 4.28614 1.61 714
7 621 -4.60908 4.27672 1.61 714
7 622 -4.60419 4.27373 1.61 714
7 623 -4.60594 4.25971 1.61 714
7 624 -4.61574 4.24693 1.61 714
7 625 -4.60632 4.24286 1.61 714
7 626 -4.60981 4.22893 1.61 714
7 627 -4.60772 4.21296 1.61 714
7 628 -4.62168 4.20876 1.61 714
7 629 -4.62695 4.19902 1.61 714
7 630 -4.63526 4.17935 1.61 714
7 631 -4.63871 4.16966 1.61 714
7 632 -4.65058 4.15473 1.61 714
7 633 -4.65855 4.14195 1.61 714
7 634 -4.68458 4.13372 1.61 714
7 635 -4.67869 4.12033 1.61 714
7 636 -4.68734 4.10206 1.61 714
7 637 -4.69737 4.09126 1.61 714
7 638 -4.70498 4.07671 1.61 714
7 639 -4.7143 4.06222 1.61 714
7 640 -4.72294 4.05326 1.61 714
7 641 -4.73086 4.04058 1.61 714
7 642 -4.7416 4.03357 1.61 714
7 643 -4.7464 4.02266 1.61 714
7 644 -4.75292 4.01181 1.61 714
7 645 -4.75797 3.99516 1.61 714
7 646 -4.75641 3.98045 1.61 714
7 647 -4.77105 3.97194 1.61 714
7 648 -4.77128 3.95543 1.61 714
7 649 -4.75584 3.94023 1.61 714
7 650 -4.75283 3.93106 1.61 714
7 651 -4.74962 3.91451 1.61 714
7 652 -4.74091 3.896 1.61 714
7 653 -4.73534 3.88489 1.61 714
7 654 -4.72459 3.87363 1.61 714
7 655 -4.72179 3.859 1.61 714
7 656 -4.7107 3.84593 1.61 714
7 657 -4.70431 3.82682 1.61 714
7 658 -4.69686 3.82736 1.61 714
7 659 -4.69065 3.8127 1.61 714
7 660 -4.67825 3.80146 1.61 714
7 661 -4.67067 3.78857 1.61 714
7 662 -4.66343 3.77751 1.61 714
7 663 -4.65759 3.76472 1.61 714
7 664 -4.65104 3.7483 1.61 714
7 665 -4.64589 3.73915 1.61 714
7 666 -4.64302 3.7209 1.61 714
7 667 -4.64245 3.7121 1.61 714
7 668 -4.63799 3.69704 1.61 714
7 669 -4.63525 3.6832 1.61 714
7 670 -4.63627 3.67071 1.61 714
7 671 -4.63353 3.65632 1.61 714
7 672 -4.63385 3.64025 1.61 714
7 673 -4.63283 3.62597 1.61 714
7 674 -4.63622 3.60825 1.61 714
7 675 -4.64233 3.59596 1.61 714
7 676 -4.64672 3.57477 1.61 714
7 677 -4.6556 3.56883 1.61 714
7 678 -4.66539 3.5487 1.61 714
7 679 -4.67623 3.53727 1.61 714
7 680 -4.68897 3.51138 1.61 714
7 681 -4.6936 3.5045 1.61 714
7 682 -4.70763 3.48799 1.61 714
7 683 -4.71875 3.47155 1.61 714
7 684 -4.7194 3.44659 1.61 714
7 685 -4.72714 3.432 1.61 714
7 686 -4.73307 3.42009 1.61 714
7 687 -4.74854 3.40036 1.61 714
7 688 -4.74 3.387 1.61 714
7 689 -4.75377 3.37163 1.61 714
7 690 -4.75469 3.35507 1.61 714
7 691 -4.7536 3.3411 1.61 714
7 692 -4.75283 3.32454 1.61 714
7 693 -4.75005 3.31056 1.61 714
7 694 -4.7456 3.29656 1.61 714
7 695 -4.73005 3.28575 1.61 714
7 696 -4.72395 3.27175 1.61 714
7 697 -4.71615 3.2577 1.61 714
7 698 -4.71674 3.23957 1.61 714
7 699 -4.71133 3.22908 1.61 714
7 700 -4.70487 3.22254 1.61 714
7 701 -4.68946 3.207 1.61 714
7 702 -4.69108 3.18983 1.61 714
7 703 -4.68805 3.18289 1.61 714
7 704 -4.68195 3.16041 1.61 714
7 705 -4.67857 3.1432 1.61 714
7 706 -4.67452 3.12685 1.61 714
7 707 -4.6732 3.11092 1.61 714
7 708 -4.66544 3.09334 1.61 714
7 709 -4.67338 3.07053 1.61 714
7 710 -4.67633 3.05189 1.61 714
7 711 -4.6766 3.03236 1.61 714
7 712 -4.67922 3.01209 1.61 714
7 713 -4.67981 2.99009 1.61 714
7 714 -4.67175 2.97944 1.61 714
7 715 -4.68799 2.9481 1.61 714
7 716 -4.69058 2.92795 1.61 714
7 717 -4.69149 2.90361 1.61 714
7 718 -4.70166 2.88036 1.61 714
7 719 -4.70983 2.8596 1.61 714
7 720 -4.71898 2.83974 1.61 714
7 721 -4.73306 2.82 1.61 714
7 722 -4.73578 2.80696 1.61 714
7 723 -4.75493 2.77802 1.61 714
7 724 -4.76302 2.75743 1.61 714
7 725 -4.77046 2.7377 1.61 714
7 726 -4.77591 2.7163 1.61 714
7 727 -4.78266 2.69743 1.61 714
7 728 -4.78414 2.67685 1.61 714
7 729 -4.78564 2.65631 1.61 714
7 730 -4.78517 2.63823 1.61 714
7 731 -4.78238 2.61685 1.61 714
7 732 -4.77965 2.59961 1.61 714
7 733 -4.77524 2.57827 1.61 714
7 734 -4.7673 2.55937 1.61 714
7 735 -4.76195 2.54135 1.61 714
7 736 -4.75465 2.5217 1.61 714
7 737 -4.74901 2.50213 1.61 714
7 738 -4.74074 2.48172 1.61 714
7 739 -4.73871 2.46389 1.61 714
7 740 -4.73729 2.44529 1.61 714
7 741 -4.7346 2.42428 1.61 714
7 742 -4.73157 2.40572 1.61 714
7 743 -4.72388 2.38836 1.61 714
7 744 -4.72263 2.36624 1.61 714
7 745 -4.72091 2.34619 1.61 714
7 746 -4.72052 2.3286 1.61 714
7 747 -4.71494 2.30936 1.61 714
7 748 -4.71613 2.28787 1.61 714
7 749 -4.71347 2.27113 1.61 714
7 750 -4.71659 2.25132 1.61 714
7 751 -4.71072 2.23063 1.61 714
7 752 -4.70837 2.20766 1.61 714
7 753 -4.70859 2.18555 1.61 714
7 754 -4.70595 2.16503 1.61 714
7 755 -4.70775 2.14302 1.61 714
7 756 -4.70993 2.12657 1.61 714
7 757 -4.71241 2.10779 1.61 714
7 758 -4.71998 2.08676 1.61 714
7 759 -4.72691 2.06655 1.61 714
7 760 -4.7351 2.04871 1.61 714
7 761 -4.74424 2.03169 1.61 714
7 762 -4.7473 2.01229 1.61 714
7 763 -4.74975 1.99369 1.61 714
7 764 -4.74929 1.97275 1.61 714
7 765 -4.74788 1.95108 1.61 714
7 766 -4.74427 1.93019 1.61 714
7 767 -4.73815 1.9124 1.61 714
7 768 -4.73231 1.89232 1.61 714
7 769 -4.72336 1.87226 1.61 714
7 770 -4.71345 1.85145 1.61 714
7 771 -4.69376 1.82523 1.61 714
7 772 -4.6817 1.80525 1.61 714
7 773 -4.67092 1.78381 1.61 714
7 774 -4.66808 1.77771 1.61 714
7 775 -4.64692 1.74407 1.61 714
7 776 -4.63562 1.72731 1.61 714
7 777 -4.62417 1.70953 1.61 714
7 778 -4.61551 1.69084 1.61 714
7 779 -4.6058 1.67417 1.61 714
7 780 -4.60331 1.66587 1.61 714
7 781 -4.58613 1.63941 1.61 714
7 782 -4.5852 1.6349 1.61 714
7 783 -4.57742 1.61609 1.61 714
7 784 -4.56188 1.58978 1.61 714
7 785 -4.55568 1.57479 1.61 714
7 786 -4.54888 1.55685 1.61 714
7 787 -4.55574 1.54872 1.61 714
7 788 -4.54832 1.53528 1.61 714
7 789 -4.53996 1.51104 1.61 714
7 790 -4.52551 1.48838 1.61 714
7 791 -4.51846 1.46911 1.61 714
7 792 -4.52099 1.45879 1.61 714
7 793 -4.51735 1.43739 1.61 714
7 794 -4.51311 1.41676 1.61 714
7 795 -4.51012 1.39471 1.61 714
7 796 -4.50869 1.36906 1.61 714
7 797 -4.50057 1.32957 1.61 714
7 798 -4.50314 1.30482 1.61 714
7 799 -4.49699 1.29431 1.61 714
7 800 -4.50695 1.27506 1.61 714
7 801 -4.51013 1.24971 1.61 714
7 802 -4.50537 1.21933 1.61 714
7 803 -4.50394 1.19769 1.61 714
7 804 -4.49849 1.18975 1.61 714
7 805 -4.50793 1.16767 1.61 714
7 806 -4.48647 1.15018 1.61 714
7 807 -4.47746 1.12865 1.61 714
7 808 -4.47086 1.11146 1.61 714
7 809 -4.46005 1.09215 1.61 714
7 810 -4.44681 1.07572 1.61 714
7 811 -4.43508 1.05931 1.61 714
7 812 -4.43461 1.04548 1.61 714
7 813 -4.41328 1.02306 1.61 714
7 814 -4.39678 1.00885 1.61 714
7 815 -4.38058 0.996084 1.61 714
7 816 -4.36536 0.98052 1.61 714
7 817 -4.35081 0.971457 1.61 714
7 818 -4.32373 0.957168 1.61 714
7 819 -4.31175 0.931152 1.61 714
7 820 -4.30404 0.932397 1.61 714
7 821 -4.28201 0.910068 1.61 714
7 822 -4.26354 0.900234 1.61 714
7 823 -4.25082 0.889031 1.61 714
7 824 -4.24753 0.873645 1.61 714
7 825 -4.22518 0.865273 1.61 714
7 826 -4.21346 0.851331 1.61 714
7 827 -4.20319 0.840889 1.61 714
7 828 -4.19876 0.822139 1.61 714
7 829 -4.18763 0.811033 1.61 714
7 830 -4.17198 0.803401 1.61 714
7 831 -4.16762 0.785884 1.61 714
7 832 -4.15448 0.770903 1.61 714
7 833 -4.14124 0.763997 1.61 714
7 834 -4.13141 0.751589 1.61 714
7 835 -4.12916 0.732327 1.61 714
7 836 -4.11988 0.722705 1.61 714
7 837 -4.11514 0.70967 1.61 714
7 838 -4.11645 0.689475 1.61 714
7 839 -4.104 0.67886 1.61 714
7 840 -4.10171 0.663149 1.61 714
7 841 -4.09968 0.648826 1.61 714
7 842 -4.10191 0.629758 1.61 714
7 843 -4.09901 0.6148 1.61 714
7 844 -4.09344 0.601226 1.61 714
7 845 -4.08866 0.591733 1.61 714
7 846 -4.07029 0.584299 1.61 714
7 847 -4.07597 0.577144 1.61 714
7 848 -4.05488 0.565371 1.61 714
7 849 -4.04633 0.555247 1.61 714
7 850 -4.04296 0.552363 1.61 714
7 851 -4.03709 0.537717 1.61 714
7 852 -4.01639 0.533032 1.61 714
7 853 -4.01143 0.529404 1.61 714
7 854 -3.99674 0.523152 1.61 714
7 855 -3.98352 0.515186 1.61 714
7 856 -3.96991 0.51002 1.61 714
7 857 -3.95471 0.503679 1.61 714
7 858 -3.94079 0.499678 1.61 714
7 859 -3.92517 0.494341 1.61 714
7 860 -3.90959 0.482842 1.61 714
7 861 -3.89206 0.482878 1.61 714
7 862 -3.87818 0.478889 1.61 714
7 863 -3.8631 0.476243 1.61 714
7 864 -3.84067 0.47947 1.61 714
7 865 -3.82747 0.475217 1.61 714
7 866 -3.80552 0.472349 1.61 714
7 867 -3.79106 0.468101 1.61 714
7 868 -3.78152 0.460376 1.61 714
7 869 -3.76696 0.459102 1.61 714
7 870 -3.74809 0.457646 1.61 714
7 871 -3.74325 0.44979 1.61 714
7 872 -3.72634 0.440691 1.61 714
7 873 -3.71441 0.433452 1.61 714
7 874 -3.702 0.428801 1.61 714
7 875 -3.70075 0.43125 1.61 714
7 876 -3.68864 0.421206 1.61 714
7 877 -3.67859 0.420674 1.61 714
7 878 -3.65394 0.408127 1.61 714
7 879 -3.6531 0.407468 1.61 714
7 880 -3.64304 0.399541 1.61 714
7 881 -3.63063 0.386335 1.61 714
7 882 -3.61575 0.374346 1.61 714
7 883 -3.60578 0.3679 1.61 714
7 884 -3.59509 0.356057 1.61 714
7 885 -3.58252 0.341602 1.61 714
7 886 -3.57209 0.331106 1.61 714
7 887 -3.56023 0.32063 1.61 714
7 888 -3.54291 0.299038 1.61 714
7 889 -3.53373 0.287283 1.61 714
7 890 -3.52458 0.275542 1.61 714
7 891 -3.51566 0.265122 1.61 714
7 892 -3.50695 0.256018 1.61 714
7 893 -3.50013 0.249524 1.61 714
7 894 -3.49189 0.243042 1.61 714
7 895 -3.48044 0.23564 1.61 714
7 896 -3.4742 0.231396 1.61 714
7 897 -3.46293 0.228196 1.61 714
7 898 -3.45713 0.228271 1.61 714
7 899 -3.44775 0.228235 1.61 714
7 900 -3.43716 0.223757 1.61 714
7 901 -3.4243 0.223813 1.61 714
7 902 -3.41451 0.225159 1.61 714
7 903 -3.40329 0.226506 1.61 714
7 904 -3.39208 0.227856 1.61 714
7 905 -3.37863 0.233115 1.61 714
7 906 -3.36802 0.233811 1.61 714
7 907 -3.35376 0.238425 1.61 714
7 908 -3.34071 0.241736 1.61 714
7 909 -3.32914 0.251675 1.61 714
7 910 -3.31136 0.254875 1.61 714
7 911 -3.30634 0.262971 1.61 714
7 912 -3.29773 0.270046 1.61 714
7 913 -3.27728 0.274561 1.61 714
7 914 -3.2724 0.281497 1.61 714
7 915 -3.2559 0.287957 1.61 714
7 916 -3.23256 0.290396 1.61 714
7 917 -3.21703 0.296331 1.61 714
7 918 -3.20586 0.305364 1.61 714
7 919 -3.18495 0.30625 1.61 714
7 920 -3.17249 0.308911 1.61 714
7 921 -3.16064 0.310913 1.61 714
7 922 -3.14757 0.314231 1.61 714
7 923 -3.13758 0.314265 1.61 714
7 924 -3.12389 0.318237 1.61 714
7 925 -3.11432 0.316309 1.61 714
