#id	fr	x	y	z
1	0	2.9640	1.6687	0.0000
1	1	2.9634	1.6693	0.0000
1	2	2.9634	1.6691	0.0000
1	3	2.9634	1.6691	0.0000
1	4	2.9636	1.6691	0.0000
1	5	2.9637	1.6691	0.0000
1	6	2.9651	1.6691	0.0000
1	7	2.9667	1.6688	0.0000
1	8	2.9691	1.6686	0.0000
1	9	2.9714	1.6687	0.0000
1	10	2.9735	1.6696	0.0000
1	11	2.9748	1.6699	0.0000
1	12	2.9773	1.6701	0.0000
1	13	2.9790	1.6701	0.0000
1	14	2.9807	1.6699	0.0000
1	15	2.9827	1.6698	0.0000
1	16	2.9854	1.6693	0.0000
1	17	2.9879	1.6695	0.0000
1	18	2.9903	1.6699	0.0000
1	19	2.9926	1.6708	0.0000
1	20	2.9939	1.6716	0.0000
1	21	2.9949	1.6721	0.0000
1	22	2.9956	1.6730	0.0000
1	23	2.9952	1.6738	0.0000
1	24	2.9947	1.6742	0.0000
1	25	2.9929	1.6753	0.0000
1	26	2.9908	1.6758	0.0000
1	27	2.9879	1.6763	0.0000
1	28	2.9848	1.6762	0.0000
1	29	2.9816	1.6765	0.0000
1	30	2.9779	1.6759	0.0000
1	31	2.9735	1.6760	0.0000
1	32	2.9692	1.6757	0.0000
1	33	2.9649	1.6749	0.0000
1	34	2.9596	1.6739	0.0000
1	35	2.9543	1.6723	0.0000
1	36	2.9482	1.6712	0.0000
1	37	2.9427	1.6692	0.0000
1	38	2.9365	1.6671	0.0000
1	39	2.9303	1.6643	0.0000
1	40	2.9252	1.6613	0.0000
1	41	2.9206	1.6572	0.0000
1	42	2.9173	1.6542	0.0000
1	43	2.9144	1.6506	0.0000
1	44	2.9134	1.6460	0.0000
1	45	2.9137	1.6417	0.0000
1	46	2.9147	1.6369	0.0000
1	47	2.9193	1.6325	0.0000
1	48	2.9261	1.6284	0.0000
1	49	2.9355	1.6254	0.0000
1	50	2.9478	1.6213	0.0000
1	51	2.9617	1.6173	0.0000
1	52	2.9774	1.6134	0.0000
1	53	2.9958	1.6091	0.0000
1	54	3.0163	1.6050	0.0000
1	55	3.0400	1.6010	0.0000
1	56	3.0674	1.5964	0.0000
1	57	3.0987	1.5909	0.0000
1	58	3.1320	1.5869	0.0000
2	0	2.3322	1.6982	0.0000
2	1	2.3394	1.6977	0.0000
2	2	2.3484	1.6971	0.0000
2	3	2.3589	1.6963	0.0000
2	4	2.3688	1.6949	0.0000
2	5	2.3770	1.6946	0.0000
2	6	2.3869	1.6962	0.0000
2	7	2.3971	1.6983	0.0000
2	8	2.4075	1.7000	0.0000
2	9	2.4179	1.6992	0.0000
2	10	2.4276	1.6967	0.0000
2	11	2.4373	1.6935	0.0000
2	12	2.4469	1.6910	0.0000
2	13	2.4561	1.6895	0.0000
2	14	2.4653	1.6887	0.0000
2	15	2.4746	1.6886	0.0000
2	16	2.4835	1.6885	0.0000
2	17	2.4923	1.6884	0.0000
2	18	2.5006	1.6881	0.0000
2	19	2.5084	1.6873	0.0000
2	20	2.5161	1.6864	0.0000
2	21	2.5231	1.6855	0.0000
2	22	2.5300	1.6853	0.0000
2	23	2.5366	1.6859	0.0000
2	24	2.5431	1.6865	0.0000
2	25	2.5490	1.6870	0.0000
2	26	2.5553	1.6869	0.0000
2	27	2.5608	1.6866	0.0000
2	28	2.5661	1.6865	0.0000
2	29	2.5713	1.6867	0.0000
2	30	2.5760	1.6872	0.0000
2	31	2.5816	1.6879	0.0000
2	32	2.5859	1.6887	0.0000
2	33	2.5912	1.6894	0.0000
2	34	2.5964	1.6902	0.0000
2	35	2.6021	1.6910	0.0000
2	36	2.6088	1.6919	0.0000
2	37	2.6139	1.6924	0.0000
2	38	2.6187	1.6928	0.0000
2	39	2.6231	1.6929	0.0000
2	40	2.6273	1.6929	0.0000
2	41	2.6305	1.6929	0.0000
2	42	2.6342	1.6931	0.0000
2	43	2.6367	1.6934	0.0000
2	44	2.6400	1.6933	0.0000
2	45	2.6429	1.6930	0.0000
2	46	2.6461	1.6926	0.0000
2	47	2.6493	1.6922	0.0000
2	48	2.6523	1.6916	0.0000
2	49	2.6557	1.6909	0.0000
2	50	2.6581	1.6902	0.0000
2	51	2.6610	1.6897	0.0000
2	52	2.6644	1.6887	0.0000
2	53	2.6674	1.6875	0.0000
2	54	2.6709	1.6859	0.0000
2	55	2.6752	1.6843	0.0000
2	56	2.6800	1.6821	0.0000
2	57	2.6852	1.6798	0.0000
2	58	2.6903	1.6775	0.0000
2	59	2.6977	1.6755	0.0000
2	60	2.7069	1.6741	0.0000
2	61	2.7168	1.6737	0.0000
2	62	2.7282	1.6739	0.0000
2	63	2.7409	1.6740	0.0000
2	64	2.7546	1.6736	0.0000
2	65	2.7690	1.6729	0.0000
2	66	2.7834	1.6720	0.0000
2	67	2.7993	1.6706	0.0000
2	68	2.8163	1.6708	0.0000
2	69	2.8335	1.6715	0.0000
2	70	2.8511	1.6717	0.0000
2	71	2.8672	1.6708	0.0000
2	72	2.8838	1.6699	0.0000
2	73	2.8998	1.6699	0.0000
2	74	2.9155	1.6704	0.0000
2	75	2.9321	1.6707	0.0000
2	76	2.9487	1.6698	0.0000
2	77	2.9661	1.6675	0.0000
2	78	2.9851	1.6640	0.0000
2	79	3.0040	1.6593	0.0000
2	80	3.0235	1.6538	0.0000
2	81	3.0421	1.6483	0.0000
2	82	3.0604	1.6429	0.0000
2	83	3.0788	1.6392	0.0000
2	84	3.0964	1.6379	0.0000
2	85	3.1131	1.6385	0.0000
2	86	3.1293	1.6395	0.0000
3	0	1.2379	1.6174	0.0000
3	1	1.2408	1.6178	0.0000
3	2	1.2447	1.6177	0.0000
3	3	1.2485	1.6176	0.0000
3	4	1.2522	1.6165	0.0000
3	5	1.2554	1.6150	0.0000
3	6	1.2586	1.6132	0.0000
3	7	1.2616	1.6100	0.0000
3	8	1.2661	1.6076	0.0000
3	9	1.2706	1.6051	0.0000
3	10	1.2758	1.6045	0.0000
3	11	1.2813	1.6043	0.0000
3	12	1.2872	1.6042	0.0000
3	13	1.2938	1.6034	0.0000
3	14	1.3022	1.6031	0.0000
3	15	1.3123	1.6027	0.0000
3	16	1.3235	1.6025	0.0000
3	17	1.3363	1.6019	0.0000
3	18	1.3505	1.6016	0.0000
3	19	1.3664	1.6006	0.0000
3	20	1.3830	1.6000	0.0000
3	21	1.3995	1.5995	0.0000
3	22	1.4169	1.5987	0.0000
3	23	1.4345	1.5978	0.0000
3	24	1.4527	1.5978	0.0000
3	25	1.4723	1.5981	0.0000
3	26	1.4914	1.6002	0.0000
3	27	1.5106	1.6044	0.0000
3	28	1.5294	1.6087	0.0000
3	29	1.5481	1.6143	0.0000
3	30	1.5654	1.6190	0.0000
3	31	1.5813	1.6227	0.0000
3	32	1.5972	1.6253	0.0000
3	33	1.6115	1.6278	0.0000
3	34	1.6242	1.6307	0.0000
3	35	1.6354	1.6330	0.0000
3	36	1.6463	1.6352	0.0000
3	37	1.6564	1.6364	0.0000
3	38	1.6664	1.6365	0.0000
3	39	1.6776	1.6367	0.0000
3	40	1.6897	1.6365	0.0000
3	41	1.7017	1.6360	0.0000
3	42	1.7136	1.6345	0.0000
3	43	1.7267	1.6319	0.0000
3	44	1.7400	1.6283	0.0000
3	45	1.7541	1.6243	0.0000
3	46	1.7695	1.6204	0.0000
3	47	1.7847	1.6170	0.0000
3	48	1.7987	1.6141	0.0000
3	49	1.8106	1.6123	0.0000
3	50	1.8213	1.6119	0.0000
3	51	1.8314	1.6119	0.0000
3	52	1.8414	1.6121	0.0000
3	53	1.8510	1.6119	0.0000
3	54	1.8614	1.6106	0.0000
3	55	1.8721	1.6092	0.0000
3	56	1.8826	1.6065	0.0000
3	57	1.8931	1.6034	0.0000
3	58	1.9044	1.6015	0.0000
3	59	1.9147	1.6006	0.0000
3	60	1.9233	1.6008	0.0000
3	61	1.9336	1.6008	0.0000
3	62	1.9451	1.5996	0.0000
3	63	1.9553	1.5983	0.0000
3	64	1.9645	1.5972	0.0000
3	65	1.9739	1.5971	0.0000
3	66	1.9855	1.5971	0.0000
3	67	1.9996	1.5980	0.0000
3	68	2.0181	1.5978	0.0000
3	69	2.0400	1.5976	0.0000
3	70	2.0602	1.5943	0.0000
3	71	2.0726	1.6452	0.0000
3	72	2.0882	1.6409	0.0000
3	73	2.1015	1.6387	0.0000
3	74	2.1147	1.6381	0.0000
3	75	2.1288	1.6383	0.0000
3	76	2.1440	1.6389	0.0000
3	77	2.1609	1.6391	0.0000
3	78	2.1790	1.6391	0.0000
3	79	2.1973	1.6400	0.0000
3	80	2.2163	1.6431	0.0000
3	81	2.2365	1.6473	0.0000
3	82	2.2584	1.6523	0.0000
3	83	2.2807	1.6578	0.0000
3	84	2.3016	1.6628	0.0000
3	85	2.3213	1.6674	0.0000
3	86	2.3416	1.6706	0.0000
3	87	2.3700	1.6339	0.0000
3	88	2.3905	1.6344	0.0000
3	89	2.4097	1.6361	0.0000
3	90	2.4278	1.6376	0.0000
3	91	2.4461	1.6385	0.0000
3	92	2.4653	1.6380	0.0000
3	93	2.4849	1.6365	0.0000
3	94	2.5061	1.6336	0.0000
3	95	2.5265	1.6297	0.0000
3	96	2.5467	1.6251	0.0000
3	97	2.5667	1.6201	0.0000
3	98	2.5861	1.6151	0.0000
3	99	2.6058	1.6119	0.0000
3	100	2.6264	1.6101	0.0000
3	101	2.6469	1.6110	0.0000
3	102	2.6666	1.6128	0.0000
3	103	2.6844	1.6144	0.0000
3	104	2.7025	1.6150	0.0000
3	105	2.7213	1.6151	0.0000
3	106	2.7404	1.6156	0.0000
3	107	2.7601	1.6155	0.0000
3	108	2.7799	1.6154	0.0000
3	109	2.8001	1.6153	0.0000
3	110	2.8218	1.6138	0.0000
3	111	2.8448	1.6117	0.0000
3	112	2.8670	1.6107	0.0000
3	113	2.8886	1.6093	0.0000
3	114	2.9112	1.6075	0.0000
3	115	2.9365	1.6051	0.0000
3	116	2.9642	1.6027	0.0000
3	117	2.9954	1.6001	0.0000
3	118	3.0283	1.5997	0.0000
3	119	3.0631	1.6017	0.0000
3	120	3.1008	1.6048	0.0000
4	0	0.5863	1.6374	0.0000
4	1	0.5869	1.6397	0.0000
4	2	0.5904	1.6430	0.0000
4	3	0.5962	1.6456	0.0000
4	4	0.6052	1.6474	0.0000
4	5	0.6158	1.6490	0.0000
4	6	0.6284	1.6498	0.0000
4	7	0.6415	1.6504	0.0000
4	8	0.6530	1.6502	0.0000
4	9	0.6627	1.6480	0.0000
4	10	0.6707	1.6452	0.0000
4	11	0.6783	1.6432	0.0000
4	12	0.6867	1.6431	0.0000
4	13	0.6952	1.6438	0.0000
4	14	0.7044	1.6434	0.0000
4	15	0.7144	1.6422	0.0000
4	16	0.7243	1.6401	0.0000
4	17	0.7339	1.6370	0.0000
4	18	0.7423	1.6339	0.0000
4	19	0.7496	1.6301	0.0000
4	20	0.7567	1.6270	0.0000
4	21	0.7630	1.6253	0.0000
4	22	0.7681	1.6243	0.0000
4	23	0.7725	1.6229	0.0000
4	24	0.7765	1.6210	0.0000
4	25	0.7815	1.6180	0.0000
4	26	0.7878	1.6155	0.0000
4	27	0.7955	1.6137	0.0000
4	28	0.8044	1.6124	0.0000
4	29	0.8142	1.6114	0.0000
4	30	0.8243	1.6105	0.0000
4	31	0.8344	1.6099	0.0000
4	32	0.8434	1.6100	0.0000
4	33	0.8517	1.6102	0.0000
4	34	0.8587	1.6106	0.0000
4	35	0.8650	1.6108	0.0000
4	36	0.8713	1.6112	0.0000
4	37	0.8775	1.6122	0.0000
4	38	0.8833	1.6130	0.0000
4	39	0.8891	1.6139	0.0000
4	40	0.8956	1.6175	0.0000
4	41	0.9027	1.6218	0.0000
4	42	0.9083	1.6240	0.0000
4	43	0.9147	1.6261	0.0000
4	44	0.9211	1.6288	0.0000
4	45	0.9279	1.6318	0.0000
4	46	0.9347	1.6344	0.0000
4	47	0.9408	1.6366	0.0000
4	48	0.9467	1.6376	0.0000
4	49	0.9528	1.6375	0.0000
4	50	0.9583	1.6375	0.0000
4	51	0.9634	1.6375	0.0000
4	52	0.9683	1.6389	0.0000
4	53	0.9724	1.6408	0.0000
4	54	0.9762	1.6425	0.0000
4	55	0.9810	1.6435	0.0000
4	56	0.9873	1.6440	0.0000
4	57	0.9951	1.6438	0.0000
4	58	1.0048	1.6436	0.0000
4	59	1.0155	1.6432	0.0000
4	60	1.0268	1.6430	0.0000
4	61	1.0374	1.6431	0.0000
4	62	1.0472	1.6425	0.0000
4	63	1.0558	1.6423	0.0000
4	64	1.0635	1.6423	0.0000
4	65	1.0703	1.6423	0.0000
4	66	1.0760	1.6419	0.0000
4	67	1.0809	1.6411	0.0000
4	68	1.0866	1.6398	0.0000
4	69	1.0939	1.6395	0.0000
4	70	1.1013	1.6403	0.0000
4	71	1.1092	1.6402	0.0000
4	72	1.1168	1.6404	0.0000
4	73	1.1257	1.6404	0.0000
4	74	1.1344	1.6404	0.0000
4	75	1.1416	1.6399	0.0000
4	76	1.1480	1.6392	0.0000
4	77	1.1583	1.6367	0.0000
4	78	1.1701	1.6328	0.0000
4	79	1.1825	1.6267	0.0000
4	80	1.1962	1.6197	0.0000
4	81	1.2103	1.6185	0.0000
4	82	1.2256	1.6211	0.0000
4	83	1.2405	1.6235	0.0000
4	84	1.2527	1.6233	0.0000
4	85	1.2639	1.6219	0.0000
4	86	1.2758	1.6202	0.0000
4	87	1.2890	1.6186	0.0000
4	88	1.3048	1.6181	0.0000
4	89	1.3222	1.6170	0.0000
4	90	1.3416	1.6155	0.0000
4	91	1.3628	1.6132	0.0000
4	92	1.3845	1.6086	0.0000
4	93	1.4058	1.6031	0.0000
4	94	1.4282	1.6015	0.0000
4	95	1.4503	1.6013	0.0000
4	96	1.4724	1.6014	0.0000
4	97	1.4943	1.6027	0.0000
4	98	1.5174	1.6076	0.0000
4	99	1.5420	1.6147	0.0000
4	100	1.5678	1.6209	0.0000
4	101	1.5932	1.6263	0.0000
4	102	1.6175	1.6291	0.0000
4	103	1.6398	1.6299	0.0000
4	104	1.6623	1.6307	0.0000
4	105	1.6832	1.6326	0.0000
4	106	1.7023	1.6352	0.0000
4	107	1.7199	1.6379	0.0000
4	108	1.7391	1.6397	0.0000
4	109	1.7602	1.6408	0.0000
4	110	1.7836	1.6407	0.0000
4	111	1.8090	1.6394	0.0000
4	112	1.8362	1.6368	0.0000
4	113	1.8639	1.6329	0.0000
4	114	1.8924	1.6280	0.0000
4	115	1.9201	1.6230	0.0000
4	116	1.9481	1.6179	0.0000
4	117	1.9761	1.6137	0.0000
4	118	2.0034	1.6119	0.0000
4	119	2.0301	1.6127	0.0000
4	120	2.0563	1.6137	0.0000
4	121	2.0839	1.6128	0.0000
4	122	2.1139	1.6124	0.0000
4	123	2.1417	1.6112	0.0000
4	124	2.1668	1.6105	0.0000
4	125	2.1896	1.6119	0.0000
4	126	2.2096	1.6141	0.0000
4	127	2.2287	1.6159	0.0000
4	128	2.2485	1.6163	0.0000
4	129	2.2700	1.6155	0.0000
4	130	2.2936	1.6139	0.0000
4	131	2.3199	1.6118	0.0000
4	132	2.3481	1.6087	0.0000
4	133	2.3790	1.6047	0.0000
4	134	2.4108	1.6004	0.0000
4	135	2.4443	1.5953	0.0000
4	136	2.4805	1.5965	0.0000
4	137	2.5165	1.5995	0.0000
4	138	2.5538	1.6031	0.0000
4	139	2.5930	1.6093	0.0000
4	140	2.6314	1.6159	0.0000
4	141	2.6659	1.6215	0.0000
4	142	2.6944	1.6244	0.0000
4	143	2.7187	1.6273	0.0000
4	144	2.7401	1.6294	0.0000
4	145	2.7592	1.6283	0.0000
4	146	2.7777	1.6262	0.0000
4	147	2.7974	1.6242	0.0000
4	148	2.8179	1.6205	0.0000
4	149	2.8813	1.6080	0.0000
4	150	2.9043	1.6018	0.0000
4	151	2.9281	1.5944	0.0000
4	152	2.9518	1.5865	0.0000
4	153	2.9754	1.5782	0.0000
4	154	2.9985	1.5722	0.0000
4	155	3.0208	1.5690	0.0000
4	156	3.0406	1.5673	0.0000
4	157	3.0589	1.5648	0.0000
4	158	3.1065	1.5493	0.0000
4	159	3.1313	1.5533	0.0000
5	11	0.0069	1.6923	0.0000
5	12	0.0225	1.6928	0.0000
5	13	0.0381	1.6931	0.0000
5	14	0.0535	1.6932	0.0000
5	15	0.0689	1.6934	0.0000
5	16	0.0839	1.6933	0.0000
5	17	0.0990	1.6935	0.0000
5	18	0.1136	1.6935	0.0000
5	19	0.1284	1.6934	0.0000
5	20	0.1425	1.6932	0.0000
5	21	0.1565	1.6927	0.0000
5	22	0.1699	1.6915	0.0000
5	23	0.1830	1.6898	0.0000
5	24	0.1956	1.6881	0.0000
5	25	0.2082	1.6873	0.0000
5	26	0.2205	1.6873	0.0000
5	27	0.2323	1.6874	0.0000
5	28	0.2434	1.6875	0.0000
5	29	0.2541	1.6873	0.0000
5	30	0.2648	1.6874	0.0000
5	31	0.2753	1.6880	0.0000
5	32	0.2857	1.6888	0.0000
5	33	0.2958	1.6897	0.0000
5	34	0.3057	1.6901	0.0000
5	35	0.3159	1.6903	0.0000
5	36	0.3266	1.6906	0.0000
5	37	0.3381	1.6941	0.0000
5	38	0.3502	1.6998	0.0000
5	39	0.3623	1.7047	0.0000
5	40	0.3739	1.7076	0.0000
5	41	0.3852	1.7094	0.0000
5	42	0.3963	1.7110	0.0000
5	43	0.4073	1.7133	0.0000
5	44	0.4176	1.7162	0.0000
5	45	0.4275	1.7189	0.0000
5	46	0.4369	1.7203	0.0000
5	47	0.4470	1.7206	0.0000
5	48	0.4575	1.7201	0.0000
5	49	0.4691	1.7194	0.0000
5	50	0.4813	1.7186	0.0000
5	51	0.4940	1.7172	0.0000
5	52	0.5068	1.7154	0.0000
5	53	0.5203	1.7137	0.0000
5	54	0.5337	1.7120	0.0000
5	55	0.5478	1.7108	0.0000
5	56	0.5619	1.7098	0.0000
5	57	0.5758	1.7086	0.0000
5	58	0.5887	1.7071	0.0000
5	59	0.6002	1.7054	0.0000
5	60	0.6103	1.7031	0.0000
5	61	0.6191	1.7000	0.0000
5	62	0.6263	1.6966	0.0000
5	63	0.6335	1.6940	0.0000
5	64	0.6408	1.6918	0.0000
5	65	0.6480	1.6899	0.0000
5	66	0.6548	1.6884	0.0000
5	67	0.6614	1.6877	0.0000
5	68	0.6671	1.6870	0.0000
5	69	0.6727	1.6868	0.0000
5	70	0.6788	1.6869	0.0000
