#description: experiment
#framerate: 25
#geometry: geometry.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
# personal information:
# ID| Comment
#  1 F 26
#  2 M 27
#  3 F 16
#  4 M 41
#  5 F 2
#  6 M 9
#  7 F 14
#  8 M 11
#  9 F 24
# 10 M 31
# 11 F 30
# 12 M 29
# 13 F 28
# 14 M 17
# 15 F 26
# 16 M 27
# 17 F 16
# 18 M 41
# 19 F 2
# 20 M 9
# 21 F 14
# 22 M 11
# 23 F 24
# 24 M 31
# 25 F 30
# 26 M 29
# 27 F 28
# 28 M 17
# 29 F 26
# 30 M 27
# 31 F 16
# 32 M 41
# 33 F 2
# 34 M 9
# 35 F 14
# 36 M 11
# 37 F 24
# 38 M 31
# 39 F 30
# 40 M 29
# 41 F 28
# 42 M 17
# 43 F 26
# 44 M 27
# 45 F 16
# 46 M 41
# 47 F 2
# 48 M 9
# 49 F 14
# 50 M 11
# 51 F 24
# 52 M 31
# 53 F 30
# 54 M 29
# 55 F 28
# 56 M 17
# 57 F 26
# 58 M 27
# 59 F 16
# 60 M 41
# 61 F 2
# 62 M 9
# 63 F 14
# 64 M 11
# 65 F 24
# 66 M 31
# 67 F 30
# 68 M 29
# 69 F 28
# 70 M 17
# 71 F 26
# 72 M 27
#ID	FR	X	Y	Z
2	59	2.3973	1.5874	0.0000
2	60	2.4471	1.5949	0.0000
2	61	2.4975	1.6062	0.0000
2	62	2.5465	1.6152	0.0000
2	63	2.5960	1.6232	0.0000
2	64	2.6411	1.6268	0.0000
2	65	2.6854	1.6292	0.0000
2	66	2.7277	1.6292	0.0000
2	67	2.7668	1.6267	0.0000
2	68	2.8045	1.6233	0.0000
2	69	2.8391	1.6179	0.0000
2	70	2.8733	1.6114	0.0000
2	71	2.9053	1.6033	0.0000
2	72	2.9353	1.5938	0.0000
2	73	2.9668	1.5854	0.0000
2	74	2.9979	1.5784	0.0000
2	75	3.0302	1.5778	0.0000
2	76	3.0619	1.5797	0.0000
2	77	3.0927	1.5815	0.0000
2	78	3.1236	1.5843	0.0000
2	79	3.1550	1.5871	0.0000
2	80	3.1881	1.5908	0.0000
2	81	3.2202	1.5921	0.0000
2	82	3.2550	1.5919	0.0000
3	0	-0.0203	1.4108	0.0000
3	1	-0.0209	1.4136	0.0000
3	2	-0.0208	1.4144	0.0000
3	3	-0.0209	1.4158	0.0000
3	4	-0.0209	1.4169	0.0000
3	5	-0.0202	1.4183	0.0000
3	6	-0.0195	1.4199	0.0000
3	7	-0.0190	1.4205	0.0000
3	8	-0.0182	1.4214	0.0000
3	9	-0.0177	1.4213	0.0000
3	10	-0.0166	1.4218	0.0000
3	11	-0.0150	1.4226	0.0000
3	12	-0.0138	1.4228	0.0000
3	13	-0.0127	1.4228	0.0000
3	14	-0.0116	1.4231	0.0000
3	15	-0.0106	1.4230	0.0000
3	16	-0.0097	1.4226	0.0000
3	17	-0.0082	1.4228	0.0000
3	18	-0.0076	1.4220	0.0000
3	19	-0.0068	1.4219	0.0000
3	20	-0.0058	1.4214	0.0000
3	21	-0.0041	1.4217	0.0000
3	22	-0.0037	1.4209	0.0000
3	23	-0.0025	1.4208	0.0000
3	24	-0.0010	1.4209	0.0000
3	25	0.0014	1.4210	0.0000
3	26	0.0041	1.4209	0.0000
3	27	0.0074	1.4202	0.0000
3	28	0.0120	1.4198	0.0000
3	29	0.0173	1.4190	0.0000
3	30	0.0242	1.4176	0.0000
3	31	0.0326	1.4168	0.0000
3	32	0.0426	1.4158	0.0000
3	33	0.0533	1.4148	0.0000
3	34	0.0647	1.4128	0.0000
3	35	0.0775	1.4100	0.0000
3	36	0.0920	1.4074	0.0000
3	37	0.1082	1.4044	0.0000
3	38	0.1255	1.4037	0.0000
3	39	0.1444	1.4029	0.0000
3	40	0.1648	1.4013	0.0000
3	41	0.1857	1.3981	0.0000
3	42	0.2085	1.3932	0.0000
3	43	0.2344	1.3897	0.0000
3	44	0.2617	1.3844	0.0000
3	45	0.2906	1.3813	0.0000
3	46	0.3213	1.3801	0.0000
3	47	0.3532	1.3821	0.0000
3	48	0.3864	1.3889	0.0000
3	49	0.4201	1.3960	0.0000
3	50	0.4544	1.4022	0.0000
3	51	0.4884	1.4052	0.0000
3	52	0.5240	1.4076	0.0000
3	53	0.5596	1.4088	0.0000
3	54	0.5959	1.4094	0.0000
3	55	0.6331	1.4078	0.0000
3	56	0.6714	1.4046	0.0000
3	57	0.7107	1.3996	0.0000
3	58	0.7515	1.3930	0.0000
3	59	0.7933	1.3854	0.0000
3	60	0.8370	1.3806	0.0000
3	61	0.8823	1.3793	0.0000
3	62	0.9298	1.3850	0.0000
3	63	0.9773	1.3919	0.0000
3	64	1.0231	1.3990	0.0000
3	65	1.0680	1.4053	0.0000
3	66	1.1123	1.4107	0.0000
3	67	1.1558	1.4151	0.0000
3	68	1.1985	1.4175	0.0000
3	69	1.2429	1.4168	0.0000
3	70	1.2859	1.4139	0.0000
3	71	1.3307	1.4068	0.0000
3	72	1.3781	1.4007	0.0000
3	73	1.4242	1.3939	0.0000
3	74	1.4716	1.3914	0.0000
3	75	1.5209	1.3969	0.0000
3	76	1.5698	1.4057	0.0000
3	77	1.6203	1.4156	0.0000
3	78	1.6718	1.4242	0.0000
3	79	1.7229	1.4297	0.0000
3	80	1.7717	1.4324	0.0000
3	81	1.8214	1.4336	0.0000
3	82	1.8699	1.4312	0.0000
3	83	1.9187	1.4256	0.0000
3	84	1.9686	1.4183	0.0000
3	85	2.0180	1.4092	0.0000
3	86	2.0682	1.4023	0.0000
3	87	2.1195	1.3993	0.0000
3	88	2.1705	1.4026	0.0000
3	89	2.2209	1.4077	0.0000
3	90	2.2695	1.4130	0.0000
3	91	2.3164	1.4174	0.0000
3	92	2.3619	1.4220	0.0000
3	93	2.4066	1.4250	0.0000
3	94	2.4496	1.4257	0.0000
3	95	2.4942	1.4251	0.0000
3	96	2.5382	1.4203	0.0000
3	97	2.5825	1.4123	0.0000
3	98	2.6263	1.4045	0.0000
3	99	2.6721	1.3984	0.0000
3	100	2.7196	1.3959	0.0000
3	101	2.7668	1.4015	0.0000
3	102	2.8146	1.4074	0.0000
3	103	2.8607	1.4129	0.0000
3	104	2.9048	1.4177	0.0000
3	105	2.9472	1.4205	0.0000
3	106	2.9885	1.4220	0.0000
3	107	3.0289	1.4213	0.0000
3	108	3.0682	1.4193	0.0000
3	109	3.1078	1.4123	0.0000
3	110	3.1475	1.4054	0.0000
3	111	3.1864	1.3978	0.0000
3	112	3.2218	1.3953	0.0000
3	113	3.2562	1.3974	0.0000
4	54	-0.4622	1.4911	0.0000
4	55	-0.4284	1.4913	0.0000
4	56	-0.3926	1.4922	0.0000
4	57	-0.3519	1.4964	0.0000
4	58	-0.3133	1.5002	0.0000
4	59	-0.2776	1.5023	0.0000
4	60	-0.2437	1.5062	0.0000
4	61	-0.2774	1.5022	0.0000
4	62	-0.2437	1.5062	0.0000
4	63	-0.2123	1.5087	0.0000
4	64	-0.1846	1.5103	0.0000
4	65	-0.1584	1.5109	0.0000
4	66	-0.1316	1.5113	0.0000
4	67	-0.1045	1.5116	0.0000
4	68	-0.0770	1.5090	0.0000
4	69	-0.0478	1.5056	0.0000
4	70	-0.0139	1.5023	0.0000
4	71	0.0204	1.4987	0.0000
4	72	0.0564	1.4963	0.0000
4	73	0.1005	1.5007	0.0000
4	74	0.1411	1.5049	0.0000
4	75	0.1833	1.5113	0.0000
4	76	0.2212	1.5169	0.0000
4	77	0.2630	1.5241	0.0000
4	78	0.3037	1.5308	0.0000
4	79	0.3466	1.5367	0.0000
4	80	0.3898	1.5413	0.0000
4	81	0.4359	1.5437	0.0000
4	82	0.4821	1.5429	0.0000
4	83	0.5304	1.5398	0.0000
4	84	0.5788	1.5352	0.0000
4	85	0.6257	1.5276	0.0000
4	86	0.6748	1.5226	0.0000
4	87	0.7238	1.5193	0.0000
4	88	0.7742	1.5183	0.0000
4	89	0.8241	1.5227	0.0000
4	90	0.8718	1.5310	0.0000
4	91	0.9190	1.5433	0.0000
4	92	0.9645	1.5558	0.0000
4	93	1.0079	1.5685	0.0000
4	94	1.0489	1.5780	0.0000
4	95	1.0900	1.5840	0.0000
4	96	1.1309	1.5871	0.0000
4	97	1.1727	1.5876	0.0000
4	98	1.2165	1.5844	0.0000
4	99	1.2600	1.5799	0.0000
4	100	1.3097	1.5750	0.0000
4	101	1.3595	1.5720	0.0000
4	102	1.4127	1.5733	0.0000
4	103	1.4704	1.5787	0.0000
4	104	1.5261	1.5851	0.0000
4	105	1.5823	1.5902	0.0000
4	106	1.6393	1.5940	0.0000
4	107	1.6944	1.5967	0.0000
4	108	1.7466	1.5984	0.0000
4	109	1.7954	1.5985	0.0000
4	110	1.8415	1.5983	0.0000
4	111	1.8870	1.5959	0.0000
4	112	1.9332	1.5912	0.0000
4	113	1.9807	1.5847	0.0000
4	114	2.0282	1.5776	0.0000
4	115	2.0765	1.5725	0.0000
4	116	2.1257	1.5707	0.0000
4	117	2.1730	1.5743	0.0000
4	118	2.2184	1.5811	0.0000
4	119	2.2617	1.5898	0.0000
4	120	2.3049	1.5990	0.0000
4	121	2.3472	1.6057	0.0000
4	122	2.3895	1.6113	0.0000
4	123	2.4324	1.6142	0.0000
4	124	2.4761	1.6162	0.0000
4	125	2.5178	1.6161	0.0000
4	126	2.5610	1.6123	0.0000
4	127	2.6043	1.6100	0.0000
4	128	2.6498	1.6060	0.0000
4	129	2.6968	1.6040	0.0000
4	130	2.7449	1.6032	0.0000
4	131	2.7949	1.6073	0.0000
4	132	2.8454	1.6116	0.0000
4	133	2.8945	1.6170	0.0000
4	134	2.9427	1.6211	0.0000
4	135	2.9882	1.6247	0.0000
4	136	3.0316	1.6257	0.0000
4	137	3.0728	1.6243	0.0000
4	138	3.1122	1.6213	0.0000
4	139	3.1509	1.6181	0.0000
4	140	3.1870	1.6101	0.0000
4	141	3.2237	1.6009	0.0000
5	94	-0.3339	1.4555	0.0000
5	95	-0.3140	1.4604	0.0000
5	96	-0.2918	1.4652	0.0000
5	97	-0.2708	1.4589	0.0000
5	98	-0.2489	1.4564	0.0000
5	99	-0.2264	1.4511	0.0000
5	100	-0.2024	1.4442	0.0000
5	101	-0.1765	1.4417	0.0000
5	102	-0.1505	1.4375	0.0000
5	103	-0.1174	1.4451	0.0000
5	104	-0.0846	1.4526	0.0000
5	105	-0.0480	1.4614	0.0000
5	106	-0.0080	1.4761	0.0000
5	107	0.0322	1.4879	0.0000
5	108	0.0772	1.5011	0.0000
5	109	0.1197	1.5043	0.0000
5	110	0.1653	1.5047	0.0000
5	111	0.2109	1.4987	0.0000
5	112	0.2578	1.4920	0.0000
5	113	0.3063	1.4826	0.0000
5	114	0.3537	1.4744	0.0000
5	115	0.4060	1.4726	0.0000
5	116	0.4562	1.4733	0.0000
5	117	0.5088	1.4814	0.0000
5	118	0.5588	1.4878	0.0000
5	119	0.6088	1.4996	0.0000
5	120	0.6576	1.5080	0.0000
5	121	0.7050	1.5179	0.0000
5	122	0.7513	1.5230	0.0000
5	123	0.7987	1.5233	0.0000
5	124	0.8460	1.5204	0.0000
5	125	0.8953	1.5124	0.0000
5	126	0.9450	1.5016	0.0000
5	127	0.9953	1.4936	0.0000
5	128	1.0486	1.4890	0.0000
5	129	1.1025	1.4911	0.0000
5	130	1.1567	1.4977	0.0000
5	131	1.2138	1.5083	0.0000
5	132	1.2720	1.5176	0.0000
5	133	1.3275	1.5288	0.0000
5	134	1.3833	1.5383	0.0000
5	135	1.4390	1.5427	0.0000
5	136	1.4952	1.5467	0.0000
5	137	1.5509	1.5418	0.0000
5	138	1.6064	1.5359	0.0000
5	139	1.6486	1.5706	0.0000
5	140	1.7013	1.5617	0.0000
5	141	1.7541	1.5544	0.0000
5	142	1.8101	1.5539	0.0000
5	143	1.8663	1.5554	0.0000
5	144	1.9196	1.5626	0.0000
5	145	1.9739	1.5730	0.0000
5	146	2.0230	1.5813	0.0000
5	147	2.0693	1.5901	0.0000
5	148	2.1189	1.5976	0.0000
5	149	2.1618	1.6010	0.0000
5	150	2.2065	1.6017	0.0000
5	151	2.2611	1.5962	0.0000
5	152	2.3074	1.5899	0.0000
5	153	2.3454	1.5844	0.0000
5	154	2.3883	1.5772	0.0000
5	155	2.4394	1.5719	0.0000
5	156	2.4868	1.5687	0.0000
5	157	2.5442	1.5707	0.0000
5	158	2.5962	1.5786	0.0000
5	159	2.6474	1.5880	0.0000
5	160	2.7000	1.5980	0.0000
5	161	2.7466	1.6072	0.0000
5	162	2.7998	1.6111	0.0000
5	163	2.8482	1.6148	0.0000
5	164	2.8981	1.6113	0.0000
5	165	2.9477	1.6038	0.0000
5	166	2.9976	1.5934	0.0000
5	167	3.0430	1.5828	0.0000
5	168	3.0879	1.5704	0.0000
5	169	3.1308	1.5632	0.0000
5	170	3.1749	1.5576	0.0000
5	171	3.2143	1.5589	0.0000
5	172	3.2557	1.5614	0.0000
6	131	-0.2622	1.5062	0.0000
6	132	-0.2306	1.5019	0.0000
6	133	-0.1983	1.4968	0.0000
6	134	-0.1657	1.4934	0.0000
6	135	-0.1330	1.4928	0.0000
6	136	-0.0986	1.4965	0.0000
6	137	-0.0619	1.5051	0.0000
6	138	-0.0227	1.5166	0.0000
6	139	0.0177	1.5281	0.0000
6	140	0.0593	1.5393	0.0000
6	141	0.1007	1.5490	0.0000
6	142	0.1421	1.5567	0.0000
6	143	0.1851	1.5632	0.0000
6	144	0.2281	1.5653	0.0000
6	145	0.2718	1.5640	0.0000
6	146	0.3167	1.5598	0.0000
6	147	0.3635	1.5538	0.0000
6	148	0.4114	1.5465	0.0000
6	149	0.4621	1.5404	0.0000
6	150	0.5142	1.5368	0.0000
6	151	0.5686	1.5368	0.0000
6	152	0.6235	1.5421	0.0000
6	153	0.6782	1.5501	0.0000
6	154	0.7321	1.5602	0.0000
6	155	0.7835	1.5696	0.0000
6	156	0.8320	1.5776	0.0000
6	157	0.8786	1.5815	0.0000
6	158	0.9247	1.5832	0.0000
6	159	0.9712	1.5821	0.0000
6	160	1.0181	1.5799	0.0000
6	161	1.0656	1.5753	0.0000
6	162	1.1137	1.5703	0.0000
6	163	1.1628	1.5649	0.0000
6	164	1.2146	1.5617	0.0000
6	165	1.2686	1.5625	0.0000
6	166	1.3248	1.5674	0.0000
6	167	1.3833	1.5787	0.0000
6	168	1.4415	1.5893	0.0000
6	169	1.4990	1.6009	0.0000
6	170	1.5559	1.6115	0.0000
6	171	1.6110	1.6196	0.0000
6	172	1.6645	1.6256	0.0000
6	173	1.7178	1.6276	0.0000
6	174	1.7712	1.6259	0.0000
6	175	1.8256	1.6214	0.0000
6	176	1.8811	1.6141	0.0000
6	177	1.9363	1.6042	0.0000
6	178	1.9920	1.5945	0.0000
6	179	2.0478	1.5878	0.0000
6	180	2.1047	1.5851	0.0000
6	181	2.1599	1.5864	0.0000
6	182	2.2137	1.5906	0.0000
6	183	2.2665	1.5974	0.0000
6	184	2.3178	1.6052	0.0000
6	185	2.3672	1.6116	0.0000
6	186	2.4165	1.6172	0.0000
6	187	2.4643	1.6173	0.0000
6	188	2.5135	1.6155	0.0000
6	189	2.5646	1.6094	0.0000
6	190	2.6187	1.6024	0.0000
6	191	2.6750	1.5931	0.0000
6	192	2.7332	1.5838	0.0000
6	193	2.7938	1.5768	0.0000
6	194	2.8561	1.5728	0.0000
6	195	2.9211	1.5727	0.0000
6	196	2.9876	1.5767	0.0000
6	197	3.0526	1.5817	0.0000
6	198	3.1128	1.5879	0.0000
6	199	3.1664	1.5931	0.0000
6	200	3.2149	1.5972	0.0000
6	201	3.2595	1.5994	0.0000
7	157	-0.2182	1.3772	0.0000
7	158	-0.1944	1.3866	0.0000
7	159	-0.1711	1.3936	0.0000
7	160	-0.1414	1.3993	0.0000
7	161	-0.1145	1.4037	0.0000
7	162	-0.0860	1.4084	0.0000
7	163	-0.0562	1.4110	0.0000
7	164	-0.0268	1.4104	0.0000
7	165	0.0031	1.4091	0.0000
7	166	0.0366	1.4039	0.0000
7	167	0.0701	1.3993	0.0000
7	168	0.1064	1.3952	0.0000
7	169	0.1415	1.3930	0.0000
7	170	0.1792	1.4008	0.0000
7	171	0.2171	1.4090	0.0000
7	172	0.2539	1.4168	0.0000
7	173	0.2921	1.4257	0.0000
7	174	0.3297	1.4314	0.0000
7	175	0.3667	1.4369	0.0000
7	176	0.4053	1.4381	0.0000
7	177	0.4436	1.4342	0.0000
7	178	0.4827	1.4277	0.0000
7	179	0.5225	1.4198	0.0000
7	180	0.5644	1.4148	0.0000
7	181	0.6057	1.4076	0.0000
7	182	0.6481	1.4095	0.0000
7	183	0.6886	1.4171	0.0000
7	184	0.7283	1.4233	0.0000
7	185	0.7696	1.4293	0.0000
7	186	0.8109	1.4361	0.0000
7	187	0.8513	1.4403	0.0000
7	188	0.8941	1.4466	0.0000
7	189	0.9351	1.4476	0.0000
7	190	0.9786	1.4468	0.0000
7	191	1.0222	1.4418	0.0000
7	192	1.0672	1.4338	0.0000
7	193	1.1136	1.4252	0.0000
7	194	1.1623	1.4199	0.0000
7	195	1.2107	1.4201	0.0000
7	196	1.2582	1.4239	0.0000
7	197	1.3075	1.4344	0.0000
7	198	1.3535	1.4409	0.0000
7	199	1.4013	1.4494	0.0000
7	200	1.4469	1.4544	0.0000
7	201	1.4941	1.4591	0.0000
7	202	1.5390	1.4598	0.0000
7	203	1.5848	1.4583	0.0000
7	204	1.6312	1.4551	0.0000
7	205	1.6769	1.4474	0.0000
7	206	1.7237	1.4405	0.0000
7	207	1.7715	1.4346	0.0000
7	208	1.8203	1.4354	0.0000
7	209	1.8700	1.4439	0.0000
7	210	1.9220	1.4557	0.0000
7	211	1.9717	1.4614	0.0000
7	212	2.0206	1.4657	0.0000
7	213	2.0701	1.4709	0.0000
7	214	2.1192	1.4740	0.0000
7	215	2.1693	1.4760	0.0000
7	216	2.2165	1.4709	0.0000
7	217	2.2652	1.4645	0.0000
7	218	2.3132	1.4571	0.0000
7	219	2.3612	1.4477	0.0000
7	220	2.4100	1.4449	0.0000
7	221	2.4551	1.4454	0.0000
7	222	2.5000	1.4503	0.0000
7	223	2.5413	1.4540	0.0000
7	224	2.5834	1.4597	0.0000
7	225	2.6240	1.4658	0.0000
7	226	2.6662	1.4706	0.0000
7	227	2.7048	1.4724	0.0000
7	228	2.7425	1.4679	0.0000
7	229	2.7836	1.4649	0.0000
7	230	2.8224	1.4576	0.0000
7	231	2.8629	1.4504	0.0000
7	232	2.9040	1.4384	0.0000
7	233	2.9459	1.4342	0.0000
7	234	2.9859	1.4349	0.0000
7	235	3.0270	1.4430	0.0000
7	236	3.0659	1.4669	0.0000
7	237	3.1066	1.4693	0.0000
7	238	3.1414	1.4821	0.0000
7	239	3.1766	1.4888	0.0000
7	240	3.2142	1.4847	0.0000
7	241	3.2487	1.4805	0.0000
8	200	-0.1823	1.5265	0.0000
8	201	-0.1366	1.5293	0.0000
8	202	-0.0917	1.5359	0.0000
8	203	-0.0499	1.5421	0.0000
8	204	-0.0112	1.5489	0.0000
8	205	0.0262	1.5557	0.0000
8	206	0.0611	1.5617	0.0000
8	207	0.0953	1.5658	0.0000
8	208	0.1281	1.5675	0.0000
8	209	0.1604	1.5677	0.0000
8	210	0.1921	1.5666	0.0000
8	211	0.2238	1.5643	0.0000
8	212	0.2573	1.5625	0.0000
8	213	0.2920	1.5621	0.0000
8	214	0.3282	1.5641	0.0000
8	215	0.3666	1.5721	0.0000
8	216	0.4068	1.5809	0.0000
8	217	0.4483	1.5885	0.0000
8	218	0.4916	1.5966	0.0000
8	219	0.5370	1.6032	0.0000
8	220	0.5854	1.6091	0.0000
8	221	0.6367	1.6114	0.0000
8	222	0.6917	1.6109	0.0000
8	223	0.7480	1.6053	0.0000
8	224	0.8068	1.5977	0.0000
8	225	0.8649	1.5880	0.0000
8	226	0.9242	1.5798	0.0000
8	227	0.9833	1.5740	0.0000
8	228	1.0425	1.5729	0.0000
8	229	1.0990	1.5752	0.0000
8	230	1.1527	1.5790	0.0000
8	231	1.2032	1.5836	0.0000
8	232	1.2513	1.5879	0.0000
8	233	1.2982	1.5917	0.0000
8	234	1.3432	1.5938	0.0000
8	235	1.3888	1.5938	0.0000
8	236	1.4347	1.5919	0.0000
8	237	1.4815	1.5877	0.0000
8	238	1.5294	1.5832	0.0000
8	239	1.5803	1.5802	0.0000
8	240	1.6320	1.5783	0.0000
8	241	1.6825	1.5875	0.0000
8	242	1.7316	1.5962	0.0000
8	243	1.7791	1.6039	0.0000
8	244	1.8254	1.6111	0.0000
8	245	1.8707	1.6148	0.0000
8	246	1.9159	1.6149	0.0000
8	247	1.9615	1.6099	0.0000
8	248	2.0255	1.6261	0.0000
8	249	2.0728	1.6167	0.0000
8	250	2.1221	1.6068	0.0000
8	251	2.1699	1.5997	0.0000
8	252	2.2207	1.5965	0.0000
8	253	2.2726	1.5990	0.0000
8	254	2.3247	1.6050	0.0000
8	255	2.3769	1.6096	0.0000
8	256	2.4253	1.6159	0.0000
8	257	2.4728	1.6211	0.0000
8	258	2.5177	1.6255	0.0000
8	259	2.5636	1.6252	0.0000
8	260	2.6093	1.6237	0.0000
8	261	2.6558	1.6177	0.0000
8	262	2.7045	1.6115	0.0000
8	263	2.7549	1.6038	0.0000
8	264	2.8051	1.5995	0.0000
8	265	2.8578	1.5980	0.0000
8	266	2.9095	1.6034	0.0000
8	267	2.9638	1.6118	0.0000
8	268	3.0148	1.6205	0.0000
8	269	3.0623	1.6307	0.0000
8	270	3.1083	1.6382	0.0000
8	271	3.1520	1.6452	0.0000
