ID	frame	x(m)	y(m)	z(m)	markerID
1	476	0.5029000000000001	0.10738000000000003	1.63	704
1	477	0.5519900000000002	0.10936999999999997	1.63	704
1	478	0.5999100000000002	0.10943000000000014	1.63	704
1	479	0.64808	0.11433000000000004	1.63	704
1	480	0.6954100000000001	0.11597000000000013	1.63	704
1	481	0.7401799999999998	0.11803000000000008	1.63	704
1	482	0.7853299999999999	0.12109999999999999	1.63	704
1	483	0.8313699999999999	0.12685999999999997	1.63	704
1	484	0.8755499999999998	0.13217999999999996	1.63	704
1	485	0.9167699999999999	0.14041000000000015	1.63	704
1	486	0.9652200000000002	0.14114000000000004	1.63	704
1	487	1.01407	0.14644000000000013	1.63	704
1	488	1.06267	0.15630999999999995	1.63	704
1	489	1.11812	0.15863000000000005	1.63	704
1	490	1.16923	0.16103	1.63	704
1	491	1.2195799999999999	0.16115999999999997	1.63	704
1	492	1.2686300000000001	0.16304000000000007	1.63	704
1	493	1.3228100000000003	0.16234000000000015	1.63	704
1	494	1.36569	0.16209000000000007	1.63	704
1	495	1.41374	0.16010000000000013	1.63	704
1	496	1.4616300000000002	0.15904000000000007	1.63	704
1	497	1.5064499999999998	0.15322999999999998	1.63	704
1	498	1.54586	0.14677000000000007	1.63	704
1	499	1.5896299999999999	0.14491999999999994	1.63	704
1	500	1.6404500000000002	0.13807000000000014	1.63	704
1	501	1.68637	0.13141000000000003	1.63	704
1	502	1.7308800000000002	0.12319999999999998	1.63	704
1	503	1.78414	0.11301000000000005	1.63	704
1	504	1.8316299999999999	0.10382000000000002	1.63	704
1	505	1.8793499999999999	0.09301000000000004	1.63	704
1	506	1.9324000000000001	0.08511000000000002	1.63	704
