#id	fr	x	y	z	velocity	headway	rho
8	829	8.8615	-0.1168	1.7650	0.6993	1.1562	0.7565
12	829	10.0177	-0.0697	1.8320	0.8003	1.4874	0.7932
11	829	11.5051	-0.1374	1.8320	0.8758	1.0339	1.0048
14	829	12.5390	0.0048	1.8990	0.8027	0.9565	0.9072
10	829	13.4955	-0.0677	1.8320	0.8243	1.2481	0.7588
4	829	14.7436	-0.0815	1.7650	0.9218	1.3876	0.9518
3	829	16.1312	-0.1458	1.7650	0.9548	0.7136	1.2137
5	830	0.2522	-0.0635	1.7650	0.7930	0.9390	1.0139
1	830	1.1912	0.0762	1.6160	0.8825	1.0336	1.0463
6	830	2.2248	0.1475	1.7650	0.8305	0.8779	0.9708
7	830	3.1027	-0.0087	1.7650	0.8405	1.1823	0.9563
13	830	4.2850	-0.1784	1.8320	0.7870	0.9091	1.0367
2	830	5.1941	-0.0440	1.6860	0.8260	1.0201	0.8024
9	830	6.2142	-0.0760	1.7650	0.8248	1.4724	0.7477
15	830	7.6866	-0.1357	1.8990	0.8530	1.2025	0.8452
8	830	8.8891	-0.1152	1.7650	0.6903	1.1638	0.7542
12	830	10.0529	-0.0537	1.8320	0.7963	1.4879	0.7940
11	830	11.5408	-0.1395	1.8320	0.8588	1.0310	1.0064
14	830	12.5718	0.0050	1.8990	0.8062	0.9562	0.9060
10	830	13.5280	-0.0797	1.8320	0.8442	1.2513	0.7572
4	830	14.7793	-0.0886	1.7650	0.9172	1.3901	0.9538
3	830	16.1694	-0.1414	1.7650	0.9990	0.7067	1.2153
5	831	0.2830	-0.0503	1.7650	0.7890	0.9440	1.0137
1	831	1.2270	0.0863	1.6160	0.8835	1.0290	1.0483
6	831	2.2560	0.1391	1.7650	0.8172	0.8789	0.9699
7	831	3.1349	-0.0134	1.7650	0.8298	1.1831	0.9559
13	831	4.3180	-0.1718	1.8320	0.8050	0.9091	1.0368
2	831	5.2271	-0.0472	1.6860	0.8387	1.0200	0.8010
9	831	6.2471	-0.0861	1.7650	0.8298	1.4770	0.7495
15	831	7.7241	-0.1319	1.8990	0.9417	1.1915	0.8462
8	831	8.9156	-0.1139	1.7650	0.6847	1.1720	0.7521
12	831	10.0876	-0.0395	1.8320	0.7932	1.4872	0.7942
11	831	11.5748	-0.1441	1.8320	0.8488	1.0312	1.0066
14	831	12.6060	0.0043	1.8990	0.8080	0.9557	0.9050
10	831	13.5617	-0.0947	1.8320	0.8680	1.2542	0.7557
4	831	14.8159	-0.0976	1.7650	0.9152	1.3924	0.9565
3	831	16.2083	-0.1340	1.7650	0.9938	0.6986	1.2176
5	832	0.3135	-0.0379	1.7650	0.7875	0.9481	1.0134
1	832	1.2616	0.0972	1.6160	0.8770	1.0254	1.0495
6	832	2.2870	0.1299	1.7650	0.8060	0.8803	0.9689
7	832	3.1673	-0.0197	1.7650	0.8203	1.1838	0.9548
13	832	4.3511	-0.1631	1.8320	0.8137	0.9109	1.0370
2	832	5.2620	-0.0498	1.6860	0.8600	1.0177	0.8001
9	832	6.2797	-0.0988	1.7650	0.8327	1.4820	0.7512
15	832	7.7617	-0.1268	1.8990	0.9708	1.1803	0.8479
8	832	8.9420	-0.1130	1.7650	0.6830	1.1784	0.7502
12	832	10.1204	-0.0285	1.8320	0.7888	1.4877	0.7943
11	832	11.6081	-0.1506	1.8320	0.8418	1.0302	1.0059
14	832	12.6383	-0.0000	1.8990	0.8155	0.9581	0.9029
10	832	13.5964	-0.1114	1.8320	0.8975	1.2569	0.7542
4	832	14.8533	-0.1080	1.7650	0.9130	1.3949	0.9596
3	832	16.2482	-0.1240	1.7650	0.9807	0.6892	1.2215
5	833	0.3437	-0.0265	1.7650	0.7882	0.9529	1.0132
